Protein	Gene	ProteinName	EntrezID	ProteinCopy	Comparison	log2FC	pvalue	adj.pvalue	imputed	iLog2FC	iPvalue	SIT4	IRA2	POP1	RAS22	SAP155	SSY5	WT	RAS21	CMA	Species
YGR281W	YGR281W	NA	NA	YGR281W	RAS21-WT	0.120126871762014	0.77195581641118	0.876213741988573	no	0.120126871762014	0.876213741988573	2	1	2	0	2	3	2	3	RAS21	yeast
YGR281W	YGR281W	NA	NA	YGR281W	POP1-WT	0.276781533936142	0.545876648265146	0.70400630111173	no	0.276781533936142	0.70400630111173	2	1	2	0	2	3	2	3	POP1	yeast
YGR281W	YGR281W	NA	NA	YGR281W	SSY5-WT	1.44917107824632	0.00681268207419961	0.0329543691031051	no	1.44917107824632	0.0329543691031051	2	1	2	0	2	3	2	3	SSY5	yeast
YGR281W	YGR281W	NA	NA	YGR281W	SIT4-WT	0.0224050562737437	0.960538931478491	0.981707833549642	no	0.0224050562737437	0.981707833549642	2	1	2	0	2	3	2	3	SIT4	yeast
YGR281W	YGR281W	NA	NA	YGR281W	SAP155-WT	-0.468175064334869	0.317239801910923	0.439408940526477	no	-0.468175064334869	0.439408940526477	2	1	2	0	2	3	2	3	WT	yeast
YGR282C	YGR282C	NA	NA	YGR282C	IRA2-WT	-0.710374053774236	0.000180989755695471	0.00250917615850539	no	-0.710374053774236	0.00250917615850539	3	3	3	3	3	3	3	3	WT	yeast
YGR282C	YGR282C	NA	NA	YGR282C	RAS21-WT	0.536313707105397	0.00214043604758096	0.0194547590247567	no	0.536313707105397	0.0194547590247567	3	3	3	3	3	3	3	3	RAS21	yeast
YGR282C	YGR282C	NA	NA	YGR282C	RAS22-WT	0.424310759233154	0.0106394750518723	0.0419399087209599	no	0.424310759233154	0.0419399087209599	3	3	3	3	3	3	3	3	RAS22	yeast
YGR282C	YGR282C	NA	NA	YGR282C	SSY5-WT	-0.44363921320419	0.00808858924735212	0.037736670582039	no	-0.44363921320419	0.037736670582039	3	3	3	3	3	3	3	3	WT	yeast
YGR282C	YGR282C	NA	NA	YGR282C	SAP155-WT	-0.141397797293146	0.349694678558707	0.474571610374169	no	-0.141397797293146	0.474571610374169	3	3	3	3	3	3	3	3	WT	yeast
YGR282C	YGR282C	NA	NA	YGR282C	SIT4-WT	0.512741889452014	0.00300498279870043	0.0187594719428486	no	0.512741889452014	0.0187594719428486	3	3	3	3	3	3	3	3	SIT4	yeast
YGR282C	YGR282C	NA	NA	YGR282C	POP1-WT	0.30875554179954	0.0515825005735735	0.144295315763767	no	0.30875554179954	0.144295315763767	3	3	3	3	3	3	3	3	POP1	yeast
YGR283C	YGR283C	NA	NA	YGR283C	SSY5-WT	0.0126457407848168	0.985720104394705	0.990424822937579	no	0.0126457407848168	0.990424822937579	0	0	0	0	0	2	1	0	SSY5	yeast
YGR284C	YGR284C	NA	NA	YGR284C	SIT4-WT	-1.4871299203979	0.0282540221795609	0.0974444828689503	no	-1.4871299203979	0.0974444828689503	3	3	2	2	1	3	3	2	WT	yeast
YGR284C	YGR284C	NA	NA	YGR284C	POP1-WT	-1.27421959648484	0.0791618128182598	0.194926166810903	no	-1.27421959648484	0.194926166810903	3	3	2	2	1	3	3	2	WT	yeast
YGR284C	YGR284C	NA	NA	YGR284C	IRA2-WT	-0.292218349765345	0.629629502818062	0.7743427353206	no	-0.292218349765345	0.7743427353206	3	3	2	2	1	3	3	2	WT	yeast
YGR284C	YGR284C	NA	NA	YGR284C	RAS22-WT	-1.99812860940184	0.0113734126281504	0.0441691714725338	no	-1.99812860940184	0.0441691714725338	3	3	2	2	1	3	3	2	WT	yeast
YGR284C	YGR284C	NA	NA	YGR284C	SSY5-WT	-0.384671480086337	0.527183275623531	0.676529283268037	no	-0.384671480086337	0.676529283268037	3	3	2	2	1	3	3	2	WT	yeast
YGR284C	YGR284C	NA	NA	YGR284C	SAP155-WT	-2.60916312455283	0.00954699861990882	0.0269884159816604	no	-2.60916312455283	0.0269884159816604	3	3	2	2	1	3	3	2	WT	yeast
YGR284C	YGR284C	NA	NA	YGR284C	RAS21-WT	-0.218357785002537	0.746475518243103	0.859755065683746	no	-0.218357785002537	0.859755065683746	3	3	2	2	1	3	3	2	WT	yeast
YGR285C	YGR285C	NA	NA	YGR285C	SAP155-WT	-0.964941300255141	6.30897883064918e-05	0.000533514452239246	no	-0.964941300255141	0.000533514452239246	3	3	3	3	3	3	3	3	WT	yeast
YGR285C	YGR285C	NA	NA	YGR285C	SIT4-WT	-0.27281616744949	0.14876901335812	0.310823111577664	no	-0.27281616744949	0.310823111577664	3	3	3	3	3	3	3	3	WT	yeast
YGR285C	YGR285C	NA	NA	YGR285C	RAS21-WT	-0.670240420693678	0.0018349317012647	0.0175929329525837	no	-0.670240420693678	0.0175929329525837	3	3	3	3	3	3	3	3	WT	yeast
YGR285C	YGR285C	NA	NA	YGR285C	POP1-WT	-0.642338700221377	0.00254651749396229	0.0184104331612913	no	-0.642338700221377	0.0184104331612913	3	3	3	3	3	3	3	3	WT	yeast
YGR285C	YGR285C	NA	NA	YGR285C	SSY5-WT	-0.0425701392223297	0.81588113581229	0.88785131850948	no	-0.0425701392223297	0.88785131850948	3	3	3	3	3	3	3	3	WT	yeast
YGR285C	YGR285C	NA	NA	YGR285C	RAS22-WT	-0.426153109730251	0.0307153112820586	0.0922561562550828	no	-0.426153109730251	0.0922561562550828	3	3	3	3	3	3	3	3	WT	yeast
YGR285C	YGR285C	NA	NA	YGR285C	IRA2-WT	-0.344659827082844	0.0733382385091539	0.19893392633117	no	-0.344659827082844	0.19893392633117	3	3	3	3	3	3	3	3	WT	yeast
YGR286C	YGR286C	NA	NA	YGR286C	RAS22-WT	0.707934253558345	0.198804767822942	0.352374051035289	no	0.707934253558345	0.352374051035289	3	3	3	3	2	3	3	3	RAS22	yeast
YGR286C	YGR286C	NA	NA	YGR286C	SSY5-WT	-0.770097607349174	0.164258776939426	0.326425085382809	no	-0.770097607349174	0.326425085382809	3	3	3	3	2	3	3	3	WT	yeast
YGR286C	YGR286C	NA	NA	YGR286C	SAP155-WT	-0.419510049009418	0.487059787482427	0.609871460590896	no	-0.419510049009418	0.609871460590896	3	3	3	3	2	3	3	3	WT	yeast
YGR286C	YGR286C	NA	NA	YGR286C	RAS21-WT	-0.535489480248941	0.325321233881786	0.525830058411997	no	-0.535489480248941	0.525830058411997	3	3	3	3	2	3	3	3	WT	yeast
YGR286C	YGR286C	NA	NA	YGR286C	IRA2-WT	0.18858420485271	0.725239512000644	0.842121075870495	no	0.18858420485271	0.842121075870495	3	3	3	3	2	3	3	3	IRA2	yeast
YGR286C	YGR286C	NA	NA	YGR286C	POP1-WT	0.0412104374295174	0.938656123165948	0.970165310460278	no	0.0412104374295174	0.970165310460278	3	3	3	3	2	3	3	3	POP1	yeast
YGR286C	YGR286C	NA	NA	YGR286C	SIT4-WT	-0.514930555076385	0.343650508394863	0.543851535832699	no	-0.514930555076385	0.543851535832699	3	3	3	3	2	3	3	3	WT	yeast
YHL001W	YHL001W	NA	NA	YHL001W	RAS21-WT	-0.52782613661871	0.0401635080657798	0.134188308978065	no	-0.52782613661871	0.134188308978065	3	3	3	3	3	3	3	3	WT	yeast
YHL001W	YHL001W	NA	NA	YHL001W	SAP155-WT	-0.673259863979039	0.0116144753721192	0.0317371590678037	no	-0.673259863979039	0.0317371590678037	3	3	3	3	3	3	3	3	WT	yeast
YHL001W	YHL001W	NA	NA	YHL001W	POP1-WT	-0.355365200248549	0.152172923875356	0.307936583952816	no	-0.355365200248549	0.307936583952816	3	3	3	3	3	3	3	3	WT	yeast
YHL001W	YHL001W	NA	NA	YHL001W	SIT4-WT	-0.397738763113146	0.111810776481277	0.256141561075221	no	-0.397738763113146	0.256141561075221	3	3	3	3	3	3	3	3	WT	yeast
YHL001W	YHL001W	NA	NA	YHL001W	SSY5-WT	0.228355907275515	0.348328265845089	0.529859564330021	no	0.228355907275515	0.529859564330021	3	3	3	3	3	3	3	3	SSY5	yeast
YHL001W	YHL001W	NA	NA	YHL001W	IRA2-WT	0.331067419983851	0.180379510866911	0.354940327834889	no	0.331067419983851	0.354940327834889	3	3	3	3	3	3	3	3	IRA2	yeast
YHL001W	YHL001W	NA	NA	YHL001W	RAS22-WT	-0.647810667033642	0.0145019593938578	0.0531653404688558	no	-0.647810667033642	0.0531653404688558	3	3	3	3	3	3	3	3	WT	yeast
YHL002W	YHL002W	NA	NA	YHL002W	RAS22-WT	-0.291491282057558	0.592384404697422	0.726307246189075	no	-0.291491282057558	0.726307246189075	2	3	2	2	3	2	2	2	WT	yeast
YHL002W	YHL002W	NA	NA	YHL002W	SSY5-WT	-0.469703728348014	0.393781671396694	0.566500894412765	no	-0.469703728348014	0.566500894412765	2	3	2	2	3	2	2	2	WT	yeast
YHL002W	YHL002W	NA	NA	YHL002W	SAP155-WT	0.0760715304573101	0.877521987639408	0.923767702144795	no	0.0760715304573101	0.923767702144795	2	3	2	2	3	2	2	2	SAP155	yeast
YHL002W	YHL002W	NA	NA	YHL002W	IRA2-WT	-0.377616722535829	0.450749695834657	0.632449256950295	no	-0.377616722535829	0.632449256950295	2	3	2	2	3	2	2	2	WT	yeast
YHL002W	YHL002W	NA	NA	YHL002W	RAS21-WT	0.33648098121445	0.537560725328417	0.714094416723947	no	0.33648098121445	0.714094416723947	2	3	2	2	3	2	2	2	RAS21	yeast
YHL002W	YHL002W	NA	NA	YHL002W	SIT4-WT	-0.0127391558273064	0.981192778847079	0.99188697807157	no	-0.0127391558273064	0.99188697807157	2	3	2	2	3	2	2	2	WT	yeast
YHL002W	YHL002W	NA	NA	YHL002W	POP1-WT	0.321184789387119	0.555866842040863	0.712598369152385	no	0.321184789387119	0.712598369152385	2	3	2	2	3	2	2	2	POP1	yeast
YHL003C	YHL003C	NA	NA	YHL003C	SIT4-WT	-1.63413962966947	0.273901201175372	0.467359671125125	no	-1.63413962966947	0.467359671125125	2	1	0	0	0	0	1	0	WT	yeast
YHL004W	YHL004W	NA	NA	YHL004W	SIT4-WT	0.844116152287475	0.206329408921559	0.386607124797467	no	0.844116152287475	0.386607124797467	3	3	2	3	3	2	3	3	SIT4	yeast
YHL004W	YHL004W	NA	NA	YHL004W	SSY5-WT	-1.02890250701913	0.170534015750003	0.335159766387408	no	-1.02890250701913	0.335159766387408	3	3	2	3	3	2	3	3	WT	yeast
YHL004W	YHL004W	NA	NA	YHL004W	RAS22-WT	1.04340926407693	0.123679457090672	0.254505591929971	no	1.04340926407693	0.254505591929971	3	3	2	3	3	2	3	3	RAS22	yeast
YHL004W	YHL004W	NA	NA	YHL004W	IRA2-WT	-0.691420739196455	0.296050607778937	0.488316847909708	no	-0.691420739196455	0.488316847909708	3	3	2	3	3	2	3	3	WT	yeast
YHL004W	YHL004W	NA	NA	YHL004W	SAP155-WT	-0.00370752693084653	0.995438062709806	0.997280532824409	no	-0.00370752693084653	0.997280532824409	3	3	2	3	3	2	3	3	WT	yeast
YHL004W	YHL004W	NA	NA	YHL004W	POP1-WT	-0.37330612062251	0.608348118848235	0.754570656480198	no	-0.37330612062251	0.754570656480198	3	3	2	3	3	2	3	3	WT	yeast
YHL004W	YHL004W	NA	NA	YHL004W	RAS21-WT	-1.00083099296585	0.138452116129536	0.30969876733517	no	-1.00083099296585	0.30969876733517	3	3	2	3	3	2	3	3	WT	yeast
YHL007C	YHL007C	NA	NA	YHL007C	IRA2-WT	-0.601174699627068	0.165685047998438	0.335773685312448	no	-0.601174699627068	0.335773685312448	3	3	3	3	3	3	3	3	WT	yeast
YHL007C	YHL007C	NA	NA	YHL007C	SIT4-WT	-0.492677284770881	0.251260110736026	0.439577249520281	no	-0.492677284770881	0.439577249520281	3	3	3	3	3	3	3	3	WT	yeast
YHL007C	YHL007C	NA	NA	YHL007C	SSY5-WT	-0.342452672630754	0.42017190960786	0.589184879989449	no	-0.342452672630754	0.589184879989449	3	3	3	3	3	3	3	3	WT	yeast
YHL007C	YHL007C	NA	NA	YHL007C	RAS22-WT	-0.279776306954864	0.508707300688606	0.666072484843699	no	-0.279776306954864	0.666072484843699	3	3	3	3	3	3	3	3	WT	yeast
YHL007C	YHL007C	NA	NA	YHL007C	POP1-WT	-0.790927911922438	0.0740906775075536	0.186312957493717	no	-0.790927911922438	0.186312957493717	3	3	3	3	3	3	3	3	WT	yeast
YHL007C	YHL007C	NA	NA	YHL007C	SAP155-WT	-0.513595526463681	0.232522458108073	0.349506704755729	no	-0.513595526463681	0.349506704755729	3	3	3	3	3	3	3	3	WT	yeast
YHL007C	YHL007C	NA	NA	YHL007C	RAS21-WT	-0.724503995303164	0.099178297074848	0.248447679956266	no	-0.724503995303164	0.248447679956266	3	3	3	3	3	3	3	3	WT	yeast
YHL009C	YHL009C	NA	NA	YHL009C	SIT4-WT	-1.39263644039399	0.143629938404489	0.304744240225864	no	-1.39263644039399	0.304744240225864	1	3	1	3	2	1	2	1	WT	yeast
YHL009C	YHL009C	NA	NA	YHL009C	SAP155-WT	-1.10844307335442	0.152262539887226	0.250012607953414	no	-1.10844307335442	0.250012607953414	1	3	1	3	2	1	2	1	WT	yeast
YHL009C	YHL009C	NA	NA	YHL009C	SSY5-WT	-1.56471258202009	0.107735152132872	0.250145990440604	no	-1.56471258202009	0.250145990440604	1	3	1	3	2	1	2	1	WT	yeast
YHL009C	YHL009C	NA	NA	YHL009C	IRA2-WT	0.641173509804249	0.338957705101775	0.536353307683742	no	0.641173509804249	0.536353307683742	1	3	1	3	2	1	2	1	IRA2	yeast
YHL009C	YHL009C	NA	NA	YHL009C	RAS21-WT	-1.3720687974372	0.148632872440098	0.322363307144991	no	-1.3720687974372	0.322363307144991	1	3	1	3	2	1	2	1	WT	yeast
YHL009C	YHL009C	NA	NA	YHL009C	RAS22-WT	-0.896038341523375	0.196801064993174	0.350204075030874	no	-0.896038341523375	0.350204075030874	1	3	1	3	2	1	2	1	WT	yeast
YHL009C	YHL009C	NA	NA	YHL009C	POP1-WT	-1.73064391476176	0.0816195451563133	0.199046393298371	no	-1.73064391476176	0.199046393298371	1	3	1	3	2	1	2	1	WT	yeast
YHL011C	YHL011C	NA	NA	YHL011C	SIT4-WT	0.0781237803243116	0.715656713730181	0.838322275849022	no	0.0781237803243116	0.838322275849022	3	3	3	3	3	3	3	3	SIT4	yeast
YHL011C	YHL011C	NA	NA	YHL011C	SSY5-WT	-0.0314799390072503	0.883097211153182	0.928479628912529	no	-0.0314799390072503	0.928479628912529	3	3	3	3	3	3	3	3	WT	yeast
YHL011C	YHL011C	NA	NA	YHL011C	SAP155-WT	-0.902198827371439	0.000571700553195331	0.00288476041142613	no	-0.902198827371439	0.00288476041142613	3	3	3	3	3	3	3	3	WT	yeast
YHL011C	YHL011C	NA	NA	YHL011C	RAS21-WT	-0.103384865042764	0.630310841639347	0.782616473107988	no	-0.103384865042764	0.782616473107988	3	3	3	3	3	3	3	3	WT	yeast
YHL011C	YHL011C	NA	NA	YHL011C	IRA2-WT	0.0449956046088211	0.83358929003536	0.908016905217088	no	0.0449956046088211	0.908016905217088	3	3	3	3	3	3	3	3	IRA2	yeast
YHL011C	YHL011C	NA	NA	YHL011C	RAS22-WT	-0.867075685021398	0.000810124375531185	0.00594801844140001	no	-0.867075685021398	0.00594801844140001	3	3	3	3	3	3	3	3	WT	yeast
YHL011C	YHL011C	NA	NA	YHL011C	POP1-WT	-1.19377219649566	3.5090789672898e-05	0.000899698906355643	no	-1.19377219649566	0.000899698906355643	3	3	3	3	3	3	3	3	WT	yeast
YHL013C	YHL013C	NA	NA	YHL013C	IRA2-WT	-1.10850347127103	0.0751106471574934	0.201839183991502	no	-1.10850347127103	0.201839183991502	3	1	3	3	2	3	3	1	WT	yeast
YHL013C	YHL013C	NA	NA	YHL013C	POP1-WT	-0.758757012898576	0.0835824149062709	0.202484119403492	no	-0.758757012898576	0.202484119403492	3	1	3	3	2	3	3	1	WT	yeast
YHL013C	YHL013C	NA	NA	YHL013C	RAS22-WT	-0.90971564083655	0.0434500595069893	0.119762367767521	no	-0.90971564083655	0.119762367767521	3	1	3	3	2	3	3	1	WT	yeast
YHL013C	YHL013C	NA	NA	YHL013C	SSY5-WT	-0.0251009602150265	0.950942594231813	0.965861306447089	no	-0.0251009602150265	0.965861306447089	3	1	3	3	2	3	3	1	WT	yeast
YHL013C	YHL013C	NA	NA	YHL013C	SAP155-WT	-1.08531395276465	0.0331659282916026	0.0742241191488921	no	-1.08531395276465	0.0742241191488921	3	1	3	3	2	3	3	1	WT	yeast
YHL013C	YHL013C	NA	NA	YHL013C	SIT4-WT	-0.960228297855875	0.0347502677907081	0.113660510645427	no	-0.960228297855875	0.113660510645427	3	1	3	3	2	3	3	1	WT	yeast
YHL013C	YHL013C	NA	NA	YHL013C	RAS21-WT	-0.844048879790999	0.162636541888272	0.342027340486912	no	-0.844048879790999	0.342027340486912	3	1	3	3	2	3	3	1	WT	yeast
YHL015W	YHL015W	NA	NA	YHL015W	SAP155-WT	-0.101506215121615	0.440358185751652	0.565840369463978	no	-0.101506215121615	0.565840369463978	3	3	3	3	3	3	3	3	WT	yeast
YHL015W	YHL015W	NA	NA	YHL015W	POP1-WT	0.201266764593161	0.136225613221767	0.284308966930367	no	0.201266764593161	0.284308966930367	3	3	3	3	3	3	3	3	POP1	yeast
YHL015W	YHL015W	NA	NA	YHL015W	SSY5-WT	0.0335239370594789	0.797172587242961	0.877311630404952	no	0.0335239370594789	0.877311630404952	3	3	3	3	3	3	3	3	SSY5	yeast
YHL015W	YHL015W	NA	NA	YHL015W	IRA2-WT	0.183966953350853	0.170804868155962	0.342650556962719	no	0.183966953350853	0.342650556962719	3	3	3	3	3	3	3	3	IRA2	yeast
YHL015W	YHL015W	NA	NA	YHL015W	RAS21-WT	-0.194860109044002	0.148275928503061	0.32220513183364	no	-0.194860109044002	0.32220513183364	3	3	3	3	3	3	3	3	WT	yeast
YHL015W	YHL015W	NA	NA	YHL015W	SIT4-WT	-0.0920871940066673	0.483201571083572	0.671774346950768	no	-0.0920871940066673	0.671774346950768	3	3	3	3	3	3	3	3	WT	yeast
YHL015W	YHL015W	NA	NA	YHL015W	RAS22-WT	0.222456063096062	0.102119384510505	0.221243981454598	no	0.222456063096062	0.221243981454598	3	3	3	3	3	3	3	3	RAS22	yeast
YHL020C	YHL020C	NA	NA	YHL020C	RAS21-WT	-2.04520303828883	0.000702527409791376	0.00891287299694917	no	-2.04520303828883	0.00891287299694917	1	3	3	3	3	3	1	3	WT	yeast
YHL020C	YHL020C	NA	NA	YHL020C	SAP155-WT	-2.53328911788641	0.000116516342052231	0.000880062496063256	no	-2.53328911788641	0.000880062496063256	1	3	3	3	3	3	1	3	WT	yeast
YHL020C	YHL020C	NA	NA	YHL020C	SSY5-WT	-1.6244563432646	0.00371578282686169	0.0213702644921861	no	-1.6244563432646	0.0213702644921861	1	3	3	3	3	3	1	3	WT	yeast
YHL020C	YHL020C	NA	NA	YHL020C	RAS22-WT	-2.57678694023361	0.000100060929191681	0.0012294049713138	no	-2.57678694023361	0.0012294049713138	1	3	3	3	3	3	1	3	WT	yeast
YHL020C	YHL020C	NA	NA	YHL020C	POP1-WT	-1.84063054288463	0.0015609991354375	0.0133409101368834	no	-1.84063054288463	0.0133409101368834	1	3	3	3	3	3	1	3	WT	yeast
YHL020C	YHL020C	NA	NA	YHL020C	IRA2-WT	-2.20758004550843	0.000379661129407349	0.00436968469695251	no	-2.20758004550843	0.00436968469695251	1	3	3	3	3	3	1	3	WT	yeast
YHL021C	YHL021C	NA	NA	YHL021C	SIT4-WT	1.8002618265173	3.57385850691117e-07	1.65737688258005e-05	no	1.8002618265173	1.65737688258005e-05	3	3	3	3	3	3	3	3	SIT4	yeast
YHL021C	YHL021C	NA	NA	YHL021C	RAS21-WT	0.182748668107477	0.413342650831875	0.6068478894738	no	0.182748668107477	0.6068478894738	3	3	3	3	3	3	3	3	RAS21	yeast
YHL021C	YHL021C	NA	NA	YHL021C	SAP155-WT	1.5842732706967	1.83968228872899e-06	4.44651209185798e-05	no	1.5842732706967	4.44651209185798e-05	3	3	3	3	3	3	3	3	SAP155	yeast
YHL021C	YHL021C	NA	NA	YHL021C	IRA2-WT	-1.15680518528968	6.95192076065609e-05	0.00125649530785192	no	-1.15680518528968	0.00125649530785192	3	3	3	3	3	3	3	3	WT	yeast
YHL021C	YHL021C	NA	NA	YHL021C	SSY5-WT	0.0326653880692855	0.882540879369226	0.928285728995191	no	0.0326653880692855	0.928285728995191	3	3	3	3	3	3	3	3	SSY5	yeast
YHL021C	YHL021C	NA	NA	YHL021C	RAS22-WT	2.21078823373556	2.19984874760826e-08	1.78187748556269e-06	no	2.21078823373556	1.78187748556269e-06	3	3	3	3	3	3	3	3	RAS22	yeast
YHL021C	YHL021C	NA	NA	YHL021C	POP1-WT	1.08166939196637	0.000138689931876268	0.00253619015129617	no	1.08166939196637	0.00253619015129617	3	3	3	3	3	3	3	3	POP1	yeast
YHL025W	YHL025W	NA	NA	YHL025W	SIT4-WT	Inf	NA	0	yes	10.2116450124704	0.0251596	2	0	0	0	0	0	0	0	SIT4	yeast
YHL030W	YHL030W	NA	NA	YHL030W	IRA2-WT	-1.79758392930581	0.0244852883851725	0.0929146246653513	no	-1.79758392930581	0.0929146246653513	2	3	3	1	1	3	2	2	WT	yeast
YHL030W	YHL030W	NA	NA	YHL030W	SAP155-WT	-2.36679818385104	0.0265861498879929	0.0616095151287429	no	-2.36679818385104	0.0616095151287429	2	3	3	1	1	3	2	2	WT	yeast
YHL030W	YHL030W	NA	NA	YHL030W	RAS22-WT	-1.65270663170039	0.0975529191802031	0.213561796043147	no	-1.65270663170039	0.213561796043147	2	3	3	1	1	3	2	2	WT	yeast
YHL030W	YHL030W	NA	NA	YHL030W	POP1-WT	-1.99329452189905	0.0151658697544257	0.0615293932777434	no	-1.99329452189905	0.0615293932777434	2	3	3	1	1	3	2	2	WT	yeast
YHL030W	YHL030W	NA	NA	YHL030W	SSY5-WT	-0.114836172143616	0.866983734132809	0.921239421198591	no	-0.114836172143616	0.921239421198591	2	3	3	1	1	3	2	2	WT	yeast
YHL030W	YHL030W	NA	NA	YHL030W	SIT4-WT	-0.772257442275209	0.317632888547274	0.51713307667035	no	-0.772257442275209	0.51713307667035	2	3	3	1	1	3	2	2	WT	yeast
YHL030W	YHL030W	NA	NA	YHL030W	RAS21-WT	-0.790062257137606	0.307232481691895	0.506506607126681	no	-0.790062257137606	0.506506607126681	2	3	3	1	1	3	2	2	WT	yeast
YHL031C	YHL031C	NA	NA	YHL031C	SIT4-WT	0.236381389573907	0.691537116186903	0.828412999387123	no	0.236381389573907	0.828412999387123	3	1	3	3	1	1	3	3	SIT4	yeast
YHL031C	YHL031C	NA	NA	YHL031C	IRA2-WT	0.230454963683829	0.783997921747378	0.879791272919074	no	0.230454963683829	0.879791272919074	3	1	3	3	1	1	3	3	IRA2	yeast
YHL031C	YHL031C	NA	NA	YHL031C	RAS21-WT	-0.618596900747596	0.310217338215824	0.510324789520726	no	-0.618596900747596	0.510324789520726	3	1	3	3	1	1	3	3	WT	yeast
YHL031C	YHL031C	NA	NA	YHL031C	RAS22-WT	0.0182836168771335	0.975417185868623	0.986416654738668	no	0.0182836168771335	0.986416654738668	3	1	3	3	1	1	3	3	RAS22	yeast
YHL031C	YHL031C	NA	NA	YHL031C	SSY5-WT	0.292340586141312	0.728358649074372	0.834611486963086	no	0.292340586141312	0.834611486963086	3	1	3	3	1	1	3	3	SSY5	yeast
YHL031C	YHL031C	NA	NA	YHL031C	POP1-WT	0.478020733125447	0.428055413811125	0.602134510264857	no	0.478020733125447	0.602134510264857	3	1	3	3	1	1	3	3	POP1	yeast
YHL031C	YHL031C	NA	NA	YHL031C	SAP155-WT	-0.269731025949201	0.748514973460704	0.829522709543267	no	-0.269731025949201	0.829522709543267	3	1	3	3	1	1	3	3	WT	yeast
YHL033C	YHL033C	NA	NA	YHL033C	IRA2-WT	0.233573022409577	0.48689605458821	0.665560993386685	no	0.233573022409577	0.665560993386685	3	3	3	3	3	3	3	3	IRA2	yeast
YHL033C	YHL033C	NA	NA	YHL033C	SSY5-WT	0.270448729949787	0.422017098970823	0.590445447887429	no	0.270448729949787	0.590445447887429	3	3	3	3	3	3	3	3	SSY5	yeast
YHL033C	YHL033C	NA	NA	YHL033C	SAP155-WT	-0.32374457941988	0.338591135589187	0.462881659908973	no	-0.32374457941988	0.462881659908973	3	3	3	3	3	3	3	3	WT	yeast
YHL033C	YHL033C	NA	NA	YHL033C	SIT4-WT	-0.380551166527846	0.263243844968506	0.456371338707082	no	-0.380551166527846	0.456371338707082	3	3	3	3	3	3	3	3	WT	yeast
YHL033C	YHL033C	NA	NA	YHL033C	POP1-WT	-0.346128946811086	0.307244800280318	0.488254196994984	no	-0.346128946811086	0.488254196994984	3	3	3	3	3	3	3	3	WT	yeast
YHL033C	YHL033C	NA	NA	YHL033C	RAS22-WT	-0.144326406500299	0.665988078700079	0.782681099912734	no	-0.144326406500299	0.782681099912734	3	3	3	3	3	3	3	3	WT	yeast
YHL033C	YHL033C	NA	NA	YHL033C	RAS21-WT	0.189745421908765	0.571204547680132	0.736962415907803	no	0.189745421908765	0.736962415907803	3	3	3	3	3	3	3	3	RAS21	yeast
YHL034C	YHL034C	NA	NA	YHL034C	RAS22-WT	-0.385970093700609	0.225220719108063	0.386026775208427	no	-0.385970093700609	0.386026775208427	3	3	3	3	3	3	3	3	WT	yeast
YHL034C	YHL034C	NA	NA	YHL034C	POP1-WT	-0.471384050681521	0.142949322793736	0.29478852884579	no	-0.471384050681521	0.29478852884579	3	3	3	3	3	3	3	3	WT	yeast
YHL034C	YHL034C	NA	NA	YHL034C	SSY5-WT	-0.0350345298751524	0.91026291608145	0.944276473487163	no	-0.0350345298751524	0.944276473487163	3	3	3	3	3	3	3	3	WT	yeast
YHL034C	YHL034C	NA	NA	YHL034C	RAS21-WT	-1.13059431209213	0.00196240152163796	0.0184862200255527	no	-1.13059431209213	0.0184862200255527	3	3	3	3	3	3	3	3	WT	yeast
YHL034C	YHL034C	NA	NA	YHL034C	IRA2-WT	-0.713124686671397	0.0331760580476619	0.115148764774246	no	-0.713124686671397	0.115148764774246	3	3	3	3	3	3	3	3	WT	yeast
YHL034C	YHL034C	NA	NA	YHL034C	SAP155-WT	-0.682914243382854	0.040264160887975	0.0868914972019961	no	-0.682914243382854	0.0868914972019961	3	3	3	3	3	3	3	3	WT	yeast
YHL034C	YHL034C	NA	NA	YHL034C	SIT4-WT	-0.941572089287199	0.00721391882132227	0.0354820969298749	no	-0.941572089287199	0.0354820969298749	3	3	3	3	3	3	3	3	WT	yeast
YHL039W	YHL039W	NA	NA	YHL039W	SAP155-WT	-0.774560624764321	0.270036664932257	0.391999170655414	no	-0.774560624764321	0.391999170655414	2	3	2	1	1	3	3	2	WT	yeast
YHL039W	YHL039W	NA	NA	YHL039W	IRA2-WT	0.407849897881759	0.404221931469289	0.592101997547384	no	0.407849897881759	0.592101997547384	2	3	2	1	1	3	3	2	IRA2	yeast
YHL039W	YHL039W	NA	NA	YHL039W	RAS22-WT	-0.672890858477495	0.333907864316491	0.509655248462686	no	-0.672890858477495	0.509655248462686	2	3	2	1	1	3	3	2	WT	yeast
YHL039W	YHL039W	NA	NA	YHL039W	RAS21-WT	-0.32314247886508	0.550496843613664	0.721360496169809	no	-0.32314247886508	0.721360496169809	2	3	2	1	1	3	3	2	WT	yeast
YHL039W	YHL039W	NA	NA	YHL039W	SIT4-WT	-0.258327291911257	0.631908581793282	0.786805914967346	no	-0.258327291911257	0.786805914967346	2	3	2	1	1	3	3	2	WT	yeast
