Protein	Gene	ProteinName	EntrezID	ProteinCopy	IRA2.WT_log2FC	IRA2.WT_adj.pvalue	RAS21.WT_log2FC	RAS21.WT_adj.pvalue	RAS22.WT_log2FC	RAS22.WT_adj.pvalue	POP1.WT_log2FC	POP1.WT_adj.pvalue	SIT4.WT_log2FC	SIT4.WT_adj.pvalue	SAP155.WT_log2FC	SAP155.WT_adj.pvalue	SSY5.WT_log2FC	SSY5.WT_adj.pvalue	NumBR_SIT4	NumBR_IRA2	NumBR_POP1	NumBR_RAS22	NumBR_SAP155	NumBR_SSY5	NumBR_WT	NumBR_RAS21
YNL064C	YNL064C	NA	NA	YNL064C	-0.0906860538960854	0.837326327907047	-0.272422399893543	0.482841102672177	-0.61763733356415	0.0747367247319959	-0.646546095021822	0.0699382996929494	-0.437542251183523	0.227109150831609	-0.8377390216431	0.0129107886470519	-0.425773517923605	0.241231362610925	3	3	3	3	3	3	3	3
YNL066W	YNL066W	NA	NA	YNL066W	-0.529847840581837	0.466408849016277	-Inf	0	-Inf	0	0.561119820347349	0.321454619754797	0.625183168870377	0.285060384238777	-Inf	0	-Inf	0	2	1	2	0	0	0	3	0
YNL067W	YNL067W	NA	NA	YNL067W	-0.0700296488914955	0.890861789442311	0.152418986618696	0.750797076184272	-0.0230104669029552	0.966846792564258	0.316156885500747	0.450746230723549	-0.266319054097933	0.549586679693003	-0.962950687784021	0.01155878541116	-0.961775463991327	0.0188385531627221	3	3	3	3	3	3	3	3
YNL068C	YNL068C	NA	NA	YNL068C	-Inf	0	-0.641560193723903	0.867114086335416	-0.292880802061109	0.933727951142381	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0	0	0	1	0	0	2	1
YNL069C	YNL069C	NA	NA	YNL069C	0.0929668113137278	0.736017401550237	-0.386879608247819	0.110261380929404	-0.236012980405787	0.306736737437769	-0.898434046480604	0.00109224971004521	-0.304111663194757	0.198433092130046	-0.113428326667612	0.615198134130984	-0.74891609615471	0.00322047679334509	3	3	3	3	3	3	3	3
YNL070W	YNL070W	NA	NA	YNL070W	-0.145006534478286	0.891215055285839	-0.327801743385395	0.673323869265109	-0.366002950736423	0.602474525360925	0.259196439655844	0.730895065339196	0.0146191376040398	0.9855357354895	-0.0141521186638654	0.988719381881052	0.134005689670565	0.844370139308672	3	1	2	2	1	3	3	2
YNL071W	YNL071W	NA	NA	YNL071W	-1.16219654466361	0.000474540763982069	-0.879270561122603	0.00526971893997729	-0.37724517405612	0.165095178576474	-0.889776811685289	0.00399355540283618	0.0742004667945784	0.834387535013197	-0.596030469120875	0.0214169243734323	-0.548638807239283	0.0491079510565088	3	3	3	3	3	3	3	3
YNL072W	YNL072W	NA	NA	YNL072W	-0.00781124280265699	0.994307625806394	-0.0289951161004584	0.96473599915283	0.328499048193329	0.657113689930851	-Inf	0	0.163809479378943	0.80999636148484	0.410401511655639	0.417541982000433	-0.152700167876607	0.782859384166107	2	1	0	1	2	3	3	3
YNL074C	YNL074C	NA	NA	YNL074C	-1.1814049549474	0.156932936622495	-0.865144604143857	0.310266581842952	-0.52636103250118	0.47514829109059	-0.791593412048288	0.276316394518198	-0.887005898118201	0.286332961509846	-0.196469147862269	0.81454084160825	-0.818163680679073	0.264173251448424	2	2	3	3	2	3	3	2
YNL075W	YNL075W	NA	NA	YNL075W	0.563688442991223	0.475849698732536	-1.08943058139452	0.151941725363346	-1.21477028863568	0.0909127515841409	-1.36250022773659	0.0993613558458235	-0.216314490589883	0.815925893465956	-1.88148307633098	0.0163424617923968	-0.0814911306031617	0.925616598753126	3	3	2	3	2	3	3	3
YNL076W	YNL076W	NA	NA	YNL076W	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	Inf	0	1	2	1	2	1	1	0	3
YNL079C	YNL079C	NA	NA	YNL079C	-0.589658468535328	0.0522462769925303	-0.269694211752181	0.400006240160909	-0.416259469936731	0.151283223830934	-0.862881744109573	0.00747786184477166	-0.295934750106558	0.339268125954918	-0.525692998804153	0.0514788813484696	-0.266534513166475	0.389211681977574	3	3	3	3	3	3	3	3
YNL084C	YNL084C	NA	NA	YNL084C	-1.24191467875822	0.0174333189566358	0.0472739668155528	0.944864052215819	-0.703993395646379	0.150487003773642	-1.32691374255819	0.0129557379592022	-0.518478216385523	0.319933626997605	-0.970591313145823	0.0346145707210248	-1.25466838128408	0.0149661027111161	3	3	3	3	3	3	3	3
YNL085W	YNL085W	NA	NA	YNL085W	-0.251845046313856	0.776150106984137	-0.30466386395882	0.656211865550713	-0.173042190967858	0.787983673087147	-Inf	0	0.373212891788445	0.529924808619716	-0.416804428086089	0.562327568398521	-0.263012892867857	0.755777337779439	3	1	0	2	1	1	3	2
YNL087W	YNL087W	NA	NA	YNL087W	0.881025783468781	0.17134525663308	-0.933531044762887	0.147683644012078	-0.238002427606508	0.723295399772698	-1.14814216513296	0.101383306423795	0.370372183610986	0.599043318983048	-0.256022208431114	0.675066385878147	0.436396850123488	0.508942435039318	3	3	2	3	3	3	3	3
YNL088W	YNL088W	NA	NA	YNL088W	0.25261057401839	0.683455576468598	-0.132324598226423	0.850238770036497	-0.291060026349982	0.613423839507425	-0.964850735824517	0.0753406172506149	-0.652175563835401	0.238879610680109	-1.29993025441898	0.0115690061511807	0.541552568586417	0.331291800428038	3	3	3	3	3	3	3	3
YNL090W	YNL090W	NA	NA	YNL090W	-1.60935820528466	0.0361364984141478	-1.4151604703225	0.0953259902355091	-1.42469627055269	0.0379553093661381	-2.16771465389721	0.0209134822939306	-1.13369097543603	0.0902859818531382	-1.31069441118563	0.0722578763424507	-0.418189444932294	0.513860228357765	3	2	1	3	1	3	1	1
YNL091W	YNL091W	NA	NA	YNL091W	-Inf	0	-0.622499959252786	NA	-Inf	0	-Inf	0	-Inf	0	-0.445645756767807	NA	0.467702020932748	NA	0	0	0	0	1	1	1	1
YNL096C	YNL096C	NA	NA	YNL096C	-0.184734048683128	0.604518066633745	-0.377546349888416	0.262887228965923	-0.49042705494501	0.1174705811381	-0.0838798498177695	0.827540192653275	-0.319357821634788	0.339382529768583	-0.827193551176307	0.00754162744704771	-0.632613144692462	0.0491079510565088	3	3	3	3	3	3	3	3
YNL097C	YNL097C	NA	NA	YNL097C	-Inf	0	-0.0876154045220622	0.916993541564854	-0.445879114943185	0.480867474730395	-0.0252106341121332	0.983128522348763	-0.485813610659261	0.459494546882857	-0.211759270829619	0.751075690112052	0.322959207740427	0.649324791666869	3	0	1	3	2	2	2	3
YNL098C	YNL098C	NA	NA	YNL098C	-1.44294481256718	0.00213883080016718	-1.38350737416428	0.00413552098572039	-0.469497991295382	0.258188695648333	-1.02931655428014	0.0196508139813177	-0.0109420604082642	0.984857812468839	-1.42125905846486	0.00116134365531685	-0.801122909058512	0.0569799509962887	3	3	3	3	3	3	3	3
YNL099C	YNL099C	NA	NA	YNL099C	-1.07346904035346	0.0258445678679261	-0.513909085530228	0.295476888883029	-0.740859460028326	0.102016100894893	-1.24488372684253	0.0121705391139468	-0.502602461867122	0.296412391420938	-1.09834558716008	0.0126983322209863	-0.606426468123245	0.195502444461243	3	3	3	3	3	3	3	3
YNL102W	YNL102W	NA	NA	YNL102W	-1.6096132540303	0.168363181227363	-1.84242160614613	0.069005163999681	-1.19774367403116	0.145618857938852	-1.97900453054324	0.0881124613352311	-0.86799404644295	0.310270011495793	-1.11209790028832	0.177151103956016	-1.80891866139509	0.0418875412474599	3	1	1	3	2	3	2	2
YNL103W	YNL103W	NA	NA	YNL103W	0.00266120794874123	0.997880498104784	-Inf	0	0.357356330346001	0.592420292772287	0.878650224956494	0.276023812465873	-0.311707375943083	0.71233316164691	-0.046750075927573	0.953691126301143	0.250726516207743	0.69007545552755	1	2	1	2	1	3	1	0
YNL104C	YNL104C	NA	NA	YNL104C	-0.967193903396855	0.000482128554938666	-0.237521334093843	0.338926731364975	0.0395135516298434	0.883841591069255	1.4560830000581	1.24195490222326e-05	-0.51954807685484	0.028087772352039	0.947779477013059	0.000267091683762489	0.143246598092622	0.559702540483152	3	3	3	3	3	3	3	3
YNL107W	YNL107W	NA	NA	YNL107W	-0.169312332674164	0.844581085022037	-0.087392272889814	0.903439338710396	0.11019375624733	0.892612034235823	-0.25233125802416	0.69151497945531	0.17214484011464	0.844677081987836	0.0423178244884697	0.941809300699776	-0.198664880127943	0.758089587914225	1	1	2	1	3	2	2	3
YNL108C	YNL108C	NA	NA	YNL108C	-0.268042213213728	0.621944151037452	-0.929986345344343	0.0694949345379257	-0.906717918169947	0.0565213033666449	-0.467357614608054	0.350886429973707	-0.843072069881739	0.0849509481909268	-1.09382152242064	0.0166296091011574	-1.09846502891502	0.0255363356707681	3	3	3	3	3	3	3	3
YNL110C	YNL110C	NA	NA	YNL110C	-0.382431821703017	0.592101997547384	-1.44275045298688	0.0369888024186936	-1.07538827568954	0.0861446850313405	-1.57060969054925	0.0198250892677486	-1.54577713306518	0.019342408718247	-2.02916647137088	0.0018597517116399	-0.520852648003403	0.435745056330834	3	3	3	3	3	3	3	3
YNL111C	YNL111C	NA	NA	YNL111C	-0.422479743739556	0.307362075493914	0.613442548682398	0.136786376768764	0.916101277518088	0.023398990690468	-0.143556893383002	0.78173023911905	-0.464582397706681	0.313290185214985	-0.180289305910586	0.640168254683979	0.135503537980281	0.764149277004289	2	3	2	3	3	3	3	3
YNL112W	YNL112W	NA	NA	YNL112W	-0.121738355514002	0.692934641781654	-0.47152891196462	0.0915268798882086	-0.748091701358792	0.00689211088210163	-0.766061082020113	0.00825509359106011	-1.33550204734776	6.55712148180891e-05	-1.16713324545313	0.000155311007330518	-0.26718383626963	0.334332101935241	3	3	3	3	3	3	3	3
YNL113W	YNL113W	NA	NA	YNL113W	-0.608080955412404	0.129274469454762	-0.607391197192777	0.132143870272282	-0.578621530327114	0.127482543100249	-0.849600769189738	0.033814496591774	-0.425588327955544	0.293035980524594	-0.72692793606684	0.0413676023156284	-0.596424536516468	0.126574907378701	3	3	3	3	3	3	3	3
YNL115C	YNL115C	NA	NA	YNL115C	-0.167317203630561	0.927367934713135	0.0859816306645698	0.956430649078297	0.664692070853759	0.545033677062049	-0.133142067208277	0.923076311826065	0.115627733318423	0.939259161836981	-Inf	0	-0.147729217553991	0.926902170119537	2	1	3	3	0	1	2	2
YNL116W	YNL116W	NA	NA	YNL116W	-0.85058552934678	0.354631792223976	-0.29526078774425	0.715464593953908	-0.653128316707966	0.286890009285658	-0.0877797421704382	0.911860752043189	-0.150502937961529	0.844708447571773	-1.13193551384861	0.157045415982168	-0.616313224356175	0.390538004381911	3	1	3	3	1	2	3	2
YNL117W	YNL117W	NA	NA	YNL117W	NA	NA	NA	NA	Inf	0	NA	NA	Inf	0	Inf	0	Inf	0	2	0	0	1	3	2	0	0
YNL118C	YNL118C	NA	NA	YNL118C	-2.14470417848784	0.00186846494425681	-1.17230737149441	0.0699295282912832	-1.37594218933744	0.0250346313870665	-1.42012807890394	0.0253555305581736	-1.01965505693392	0.100037540025407	-1.04313535389434	0.0605974212066084	-1.64169576806059	0.0101581660997387	3	3	3	3	3	3	3	3
YNL119W	YNL119W	NA	NA	YNL119W	-Inf	0	-0.255928517057043	NA	-Inf	0	-2.81897526140114	NA	-Inf	0	-Inf	0	-Inf	0	0	0	1	0	0	0	1	1
YNL121C	YNL121C	NA	NA	YNL121C	-0.627401229419976	0.0103388005928181	-0.0306039167397832	0.92300379609158	-0.0770392998846245	0.761269416373205	-0.44973298941588	0.0535472587001404	-0.152550766856483	0.551337260586994	-0.85195629354281	0.00054817415903338	-0.530700274297729	0.0234212035009213	3	3	3	3	3	3	3	3
YNL123W	YNL123W	NA	NA	YNL123W	-0.238379124480414	0.518078182053081	-0.526180062180207	0.130600517002162	-1.69220771518965	6.84583858454126e-05	-1.16567022303144	0.00248012229059904	0.0672081232110433	0.878065300487819	-2.10290628565756	5.3447567113469e-06	-0.158350403301112	0.661113274745084	3	3	3	3	3	3	3	3
YNL124W	YNL124W	NA	NA	YNL124W	0.403094782881824	0.161006832865228	0.131205525452239	0.674440741267048	0.00565689377913964	0.984850880957963	-0.156099981038709	0.586768831517657	-Inf	0	0.0500783914143976	0.840078475942457	-0.0865105752893837	0.825295318567146	0	2	2	3	3	1	3	2
YNL129W	YNL129W	NA	NA	YNL129W	-0.0573329228701914	0.973914413387169	-0.211417556765208	0.902753810401548	0.573908542108908	0.673128398587901	1.19882102027094	0.225683921507174	-0.638178676045547	0.667682253165998	-Inf	0	1.15648228201443	0.288624340708062	1	1	3	1	0	2	3	1
YNL130C	YNL130C	NA	NA	YNL130C	-Inf	0	-Inf	0	-0.970546449621889	0.439413765544645	-Inf	0	-0.681192554604227	0.609853251759031	-Inf	0	-0.691056333123379	0.46853745653819	1	0	0	1	0	3	2	0
YNL131W	YNL131W	NA	NA	YNL131W	0.00369336703963878	0.993076258260514	0.289100139088921	0.301591783365794	0.34965154165905	0.173980092031987	0.0905083537745208	0.769381830318127	0.443334788716585	0.0953783655891707	0.0574010682500314	0.83634910918603	-0.0344612566801399	0.914113474998096	3	3	3	3	3	3	3	3
YNL132W	YNL132W	NA	NA	YNL132W	1.07800301541255	0.00122572312630683	0.32570964263266	0.291295190721574	-0.671941844010232	0.0215744800578215	-0.770435932764095	0.0130640366824406	-0.579632721372972	0.0495098368915016	-1.99097676440481	2.36388870007301e-06	1.0386486161606	0.00148703834994418	3	3	3	3	3	3	3	3
YNL134C	YNL134C	NA	NA	YNL134C	-0.837051025642299	0.00251830070835895	-0.304054691347563	0.246955535863364	-0.383675669684651	0.116449023503523	-0.443027514822112	0.0769453225512067	1.30390220173119	4.0503246211995e-05	0.0675721963535298	0.797085743734076	0.0182044051257437	0.948886572085432	3	3	3	3	3	3	3	3
YNL135C	YNL135C	NA	NA	YNL135C	-0.372222027436796	0.0570964788033436	-0.07426641445639	0.744494817309822	-0.12926970512596	0.516969139460338	0.00384710482173217	0.990340969596192	0.618206960084084	0.00281267220900291	0.0501355619971603	0.802845435897104	-0.218663739564127	0.262768787161386	3	3	3	3	3	3	3	3
YNL137C	YNL137C	NA	NA	YNL137C	0.662862038022869	0.284216813154862	-0.503483652826971	0.412129981475952	-0.447721329375859	0.498870000005531	-0.104741176766345	0.875016097003399	0.476441912679119	0.427216262437942	-0.302868015099947	0.612336275467265	-0.132636027853785	0.850537387540263	2	2	2	1	1	1	1	2
YNL138W	YNL138W	NA	NA	YNL138W	-0.849415300053508	0.00135624944010599	-0.557448365714689	0.0263404829105563	-0.408065329790401	0.0734695129846051	-0.671054457408009	0.00795805521420244	-0.724168490409028	0.00381169501631059	-1.24546194292743	2.7923655428327e-05	-0.703449580452012	0.00486318301783953	3	3	3	3	3	3	3	3
YNL138W-A	YNL138W-A	NA	NA	YNL138W-A	-Inf	0	-Inf	0	-Inf	0	-Inf	0	0.060250716308158	0.752766825599698	-Inf	0	-Inf	0	3	0	0	0	0	0	1	0
YNL141W	YNL141W	NA	NA	YNL141W	-0.0949154397382798	0.854658831324463	-0.526314363212414	0.222335197044102	-1.34310468233122	0.00230822321108246	-1.32532324601887	0.00384667082810381	-1.60697278403621	0.000673981950632783	-1.59679914547043	0.000382427023570388	-0.298078951298413	0.493783841165863	3	3	3	3	3	3	3	3
YNL142W	YNL142W	NA	NA	YNL142W	-Inf	0	-Inf	0	0.626790228600571	0.716658433328425	-Inf	0	0.22059164628687	0.917218724087441	0.587415413300633	0.709701385427112	1.08711854463444	0.477926816606149	1	0	0	1	1	3	1	0
YNL147W	YNL147W	NA	NA	YNL147W	-0.142794436639331	0.870920322400501	-0.924241837802763	0.203174935481666	-0.777642509982907	0.256489716549384	-0.190513875576701	0.817587414941432	-1.16408114160433	0.0963980703221879	-1.8228621276196	0.00669048646633081	0.083326682959643	0.920688403848702	3	3	3	3	3	3	3	3
YNL149C	YNL149C	NA	NA	YNL149C	0.517280811702118	0.594726042206429	0.211486025756552	0.852039006733961	-0.393402691591197	0.678287696907667	-1.47668902302342	0.0940084243258888	0.0225993519641938	0.984857812468839	-1.80714272380677	0.0260061795815205	0.84710024927748	0.351228625246204	3	3	3	3	3	3	3	3
YNL151C	YNL151C	NA	NA	YNL151C	-0.304300640766709	0.742405349033725	-0.328039077558602	0.722182147457027	-1.15526564130037	0.130914564230527	-1.03327882987243	0.245147988743045	-0.345157153342074	0.707490957038113	-0.163621062923333	0.840232733504023	-1.61918412689224	0.0665885218461444	3	3	2	3	3	2	3	3
YNL153C	YNL153C	NA	NA	YNL153C	-0.485203039693306	0.358428465031038	-0.541102138556308	0.312347053118852	0.0969912850054717	0.867583833121711	0.363861404890641	0.494591061058878	-1.10606587599621	0.0310482106493351	-0.225600979164586	0.646622696452232	-0.416650915482606	0.427764461191538	3	3	3	3	3	3	3	3
YNL154C	YNL154C	NA	NA	YNL154C	-0.570725845454798	0.358428465031038	-0.742481489982025	0.231593200909293	-0.730146002930554	0.208798922433432	-0.349214802836589	0.584279368647616	-0.353108859700698	0.599043318983048	-0.883519151295013	0.0980916063328195	0.129560664595766	0.850537387540263	3	3	3	3	3	3	3	3
YNL155W	YNL155W	NA	NA	YNL155W	-0.254147414273667	0.627756916167453	0.16162172385826	0.804117133978389	-0.06347511530459	0.918783300940268	0.00438159820469031	0.994090675032076	0.444741611387618	0.365300033028505	-0.445160334323359	0.355793150386519	-0.0548491030589227	0.941249525786719	3	3	3	2	2	1	3	2
YNL156C	YNL156C	NA	NA	YNL156C	NA	NA	NA	NA	NA	NA	Inf	0	NA	NA	NA	NA	NA	NA	0	0	2	0	0	0	0	0
YNL157W	YNL157W	NA	NA	YNL157W	-2.05997201250528	0.00929001337222654	-0.465188907034672	0.575959378313013	-0.196108782953844	0.813048917952852	-0.154188461754768	0.869528140628032	0.269067317564959	0.769034102052305	-0.263310979330852	0.723022857450921	-1.29844709456425	0.078692583475337	3	3	3	3	3	3	3	3
YNL160W	YNL160W	NA	NA	YNL160W	-2.34938509930921	1.09078755706883e-06	-0.176397325566656	0.617699256918242	1.38850710457297	0.000186162401166956	-0.496665064343089	0.112021697041375	-0.142728470250662	0.695060244242775	1.00872193277994	0.00152684473617136	-0.1120104443556	0.748934978250009	3	3	3	3	3	3	3	3
YNL163C	YNL163C	NA	NA	YNL163C	0.102129791108053	0.87680446769978	-0.186402006937225	0.793080800364786	-0.309591948435402	0.573555535578472	-0.424707634094397	0.574572622999352	1.35924612996232	0.018640296667182	-0.467545057776092	0.379408507162643	0.0946849857100211	0.877311630404952	3	3	1	3	2	3	2	2
YNL166C	YNL166C	NA	NA	YNL166C	-1.4951048898685	0.0753609357370535	-1.27772602296206	0.181942296279074	-0.784128241152123	0.338064763991994	-0.482207437217667	0.584724581044897	-0.724031703895626	0.405588561531388	-1.16571766982575	0.117121893553001	-1.18686072314565	0.149757769978161	3	3	3	3	3	3	3	2
YNL167C	YNL167C	NA	NA	YNL167C	-Inf	0	-Inf	0	-0.662674632156218	NA	-0.891092499447892	NA	-1.11542496176743	NA	-0.480427621994242	NA	-Inf	0	1	0	1	1	1	0	1	0
YNL168C	YNL168C	NA	NA	YNL168C	-0.681567493994353	0.206614713125631	-0.95214995408922	0.0819936298471968	-0.497217147118377	0.338477483187385	-0.70972357700393	0.173932822595201	-0.17611482143303	0.786805914967346	-0.945153571718066	0.0469745811541143	-0.25972054352071	0.642853850588821	3	3	3	3	3	3	3	3
YNL169C	YNL169C	NA	NA	YNL169C	NA	NA	NA	NA	NA	NA	Inf	0	Inf	0	NA	NA	NA	NA	2	0	1	0	0	0	0	0
YNL173C	YNL173C	NA	NA	YNL173C	-1.23114438512057	0.00288568030745586	-0.245635758740741	0.631527250698801	0.234913181497382	0.473609027858322	-0.809960926401966	0.018556430646004	0.492484969945737	0.128992192582413	-0.745543031656611	0.0155000610148995	-1.20912315865457	0.00144089963716683	3	2	3	3	3	3	3	1
YNL175C	YNL175C	NA	NA	YNL175C	-0.0563886262595867	0.926399734489507	-1.01163062652369	0.0396089917113379	-1.16767887923055	0.0122606737443525	-0.976344434116114	0.037336241046787	-1.16787218415765	0.0134802750828895	-1.19837706715925	0.00681493967964983	-0.649097526598599	0.156395992624297	3	3	3	3	3	3	3	3
YNL178W	YNL178W	NA	NA	YNL178W	-0.160281972385911	0.349476092913255	-0.247058826522078	0.143390122376622	-0.310730864368292	0.0528873526636077	-0.297891167453082	0.0694284697097116	-0.529129215772385	0.00279452767516428	-0.567593317795331	0.000941071756029974	-0.0837487193815546	0.630406114658221	3	3	3	3	3	3	3	3
YNL180C	YNL180C	NA	NA	YNL180C	-0.0283918155172905	0.972386334032167	-0.462049104994745	0.408955588674206	0.897494780415394	0.0768527421380297	1.08145602157001	0.0423351311163706	0.65714495850128	0.213787100413641	0.347715665788397	0.472369875342312	1.12388885321993	0.0329858840161214	3	2	3	3	3	3	3	3
YNL181W	YNL181W	NA	NA	YNL181W	-0.404911659206939	0.507339947909191	0.205518161629763	0.762996405861394	-0.0770507808837685	0.908366461803265	-0.870299350779566	0.120267390658416	0.124028298185781	0.861686211604454	-0.59680543336258	0.238832096249248	0.378134956581863	0.525970862223472	3	3	3	3	3	3	3	3
YNL182C	YNL182C	NA	NA	YNL182C	0.709539146334309	0.258588070921722	-0.868721294747889	0.168847432142715	-1.42545569692013	0.019847412432061	-1.42137220579714	0.0240894870785093	-1.96705974820548	0.00279452767516428	-1.95099182918971	0.00163829455615982	-0.296261429726256	0.649324791666869	3	3	3	3	3	3	3	3
YNL183C	YNL183C	NA	NA	YNL183C	0.288141134326187	0.858052375992394	0.00355520300448131	0.997326532276361	0.333522758313414	0.817712798195818	0.965135911251961	0.342239277083753	0.566897992016159	0.642203376826033	0.518123432349501	0.609871460590896	0.790362843043025	0.434196334044446	2	1	3	1	2	3	2	2
YNL185C	YNL185C	NA	NA	YNL185C	-1.31099570782063	0.0345989432681693	-1.52380320437586	0.0204269296795905	0.452024805646964	0.459938401001421	-0.769250954407844	0.199046393298371	0.754487103847811	0.213863042827849	0.107215222061017	0.865311278199529	-Inf	0	3	3	3	3	3	0	3	3
YNL186W	YNL186W	NA	NA	YNL186W	-0.310961051540512	0.7743427353206	-0.920308204154223	0.413453762096115	-Inf	0	-0.829344600482484	0.391127891314649	-1.08380934441802	0.439577249520281	-Inf	0	-1.26371579803649	0.245794057099939	1	3	3	0	0	2	3	2
YNL189W	YNL189W	NA	NA	YNL189W	-0.482503391335618	0.165655238357374	-0.818233947321795	0.0243487189494721	-0.937202975958433	0.00701921415704162	-0.803723592179638	0.0219303722965726	-0.543841630782502	0.110047270401929	-1.07899705035808	0.00167676524862735	-0.36844120800395	0.284094083236684	3	3	3	3	3	3	3	3
YNL191W	YNL191W	NA	NA	YNL191W	Inf	0	Inf	0	Inf	0	Inf	0	NA	NA	Inf	0	Inf	0	0	3	2	1	2	3	0	1
YNL192W	YNL192W	NA	NA	YNL192W	-Inf	0	-Inf	0	-Inf	0	0.00955980365276439	0.992627776449916	-Inf	0	-Inf	0	-0.336983680879502	0.744269825197993	0	0	1	0	0	1	2	0
YNL197C	YNL197C	NA	NA	YNL197C	-0.725398711267513	0.148388145862727	-0.201253670079254	0.726434520032844	-0.147994198401666	0.782681099912734	-0.964956452437088	0.0500049845678586	0.135352884395931	0.829363422840948	-1.01118170282	0.0248436421953202	-0.526051480001055	0.288624340708062	3	3	3	3	3	3	3	3
