Protein	Gene	ProteinName	EntrezID	ProteinCopy	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage
YGL087C	YGL087C	NA	NA	YGL087C	POP1-WT	0.813029036594429	0.290922962450082	2.79465405462428	16	0.0129837368071137	0.0554461054822478	NA	0.316666666666667	0.316666666666667
YGL087C	YGL087C	NA	NA	YGL087C	SIT4-WT	-0.0543098949668037	0.290922962450082	-0.186681362342178	16	0.854256989903003	0.925148207997539	NA	0.366666666666667	0.366666666666667
YGL087C	YGL087C	NA	NA	YGL087C	SAP155-WT	0.0177019516968477	0.290922962450082	0.0608475575381408	16	0.952234193806534	0.97031095096772	NA	0.466666666666667	0.466666666666667
YGL087C	YGL087C	NA	NA	YGL087C	SSY5-WT	-0.923560987111088	0.290922962450082	-3.17458951790221	16	0.00588353736733338	0.0296672914522507	NA	0.566666666666667	0.566666666666667
YGL087C	YGL087C	NA	NA	YGL087C	RAS22-WT	0.562121617874731	0.290922962450082	1.93220092749187	16	0.0712391457602011	0.170201232163525	NA	0.383333333333333	0.383333333333333
YGL087C	YGL087C	NA	NA	YGL087C	RAS21-WT	-0.0374420500745173	0.290922962450082	-0.128700910231319	16	0.899198210151801	0.947477308683441	NA	0.45	0.45
YGL091C	YGL091C	NA	NA	YGL091C	IRA2-WT	0.209940102896153	0.214171961153216	0.980240839023574	15	0.342513831465925	0.540228667599779	NA	0.75	0.5
YGL091C	YGL091C	NA	NA	YGL091C	RAS21-WT	0.504934990220812	0.214171961153216	2.35761482269655	15	0.0323948643215097	0.117256338869787	NA	0.708333333333333	0.458333333333333
YGL091C	YGL091C	NA	NA	YGL091C	SIT4-WT	0.609715356156142	0.214171961153216	2.84684957299317	15	0.012244271846626	0.0533529764860533	NA	0.708333333333333	0.458333333333333
YGL091C	YGL091C	NA	NA	YGL091C	SSY5-WT	0.262342324774235	0.214171961153216	1.22491442559354	15	0.239495673137307	0.417153663747884	NA	0.75	0.5
YGL091C	YGL091C	NA	NA	YGL091C	SAP155-WT	0.254457918568835	0.239451532006518	1.06266982899031	15	0.304741562116138	0.427952935412871	NA	0.791666666666667	0.416666666666667
YGL091C	YGL091C	NA	NA	YGL091C	POP1-WT	0.866102409509268	0.214171961153216	4.04395797118218	15	0.00106022766246583	0.0102201015370253	NA	0.625	0.375
YGL091C	YGL091C	NA	NA	YGL091C	RAS22-WT	0.0624939034295256	0.214171961153216	0.291793113781212	15	0.774441540054546	0.86274299337931	NA	0.75	0.5
YGL092W	YGL092W	NA	NA	YGL092W	IRA2-WT	-0.219394291335728	0.480800520029271	-0.456310428537747	15	0.654704065252754	0.7931866530371	NA	0.717948717948718	0.423076923076923
YGL092W	YGL092W	NA	NA	YGL092W	SIT4-WT	0.192237365662465	0.43004105856108	0.447020957267878	15	0.661246865392521	0.806519248156123	NA	0.653846153846154	0.5
YGL092W	YGL092W	NA	NA	YGL092W	SSY5-WT	-0.602163929643896	0.43004105856108	-1.4002475290586	15	0.181783372827311	0.350893179345558	NA	0.717948717948718	0.564102564102564
YGL092W	YGL092W	NA	NA	YGL092W	POP1-WT	-0.0450153449119713	0.43004105856108	-0.104676853560432	15	0.91801910195069	0.960098194512769	NA	0.641025641025641	0.487179487179487
YGL092W	YGL092W	NA	NA	YGL092W	SAP155-WT	-0.448179166719766	0.43004105856108	-1.04217761954958	15	0.313836129492972	0.437957231515308	NA	0.692307692307692	0.538461538461538
YGL092W	YGL092W	NA	NA	YGL092W	RAS22-WT	-1.07616465318393	0.43004105856108	-2.50246954740736	15	0.0243866313224999	0.0768527421380297	NA	0.730769230769231	0.576923076923077
YGL092W	YGL092W	NA	NA	YGL092W	RAS21-WT	-0.654652648552571	0.43004105856108	-1.52230266278072	15	0.148733707396913	0.322363307144991	NA	0.692307692307692	0.538461538461538
YGL095C	YGL095C	NA	NA	YGL095C	IRA2-WT	-1.98588986709469	0.52291777401718	-3.79770963193429	16	0.00158035072860363	0.0126491134676434	NA	0.82051282051282	0.58974358974359
YGL095C	YGL095C	NA	NA	YGL095C	SIT4-WT	0.188551990283572	0.52291777401718	0.360576747726647	16	0.723132082630834	0.844033266783045	NA	0.730769230769231	0.5
YGL095C	YGL095C	NA	NA	YGL095C	POP1-WT	-0.434235506823763	0.52291777401718	-0.830408772468876	16	0.418526864108892	0.593942057269084	NA	0.756410256410256	0.525641025641026
YGL095C	YGL095C	NA	NA	YGL095C	RAS22-WT	-1.32510494517579	0.52291777401718	-2.53405986756964	16	0.0221037243729023	0.07220779796401	NA	0.794871794871795	0.564102564102564
YGL095C	YGL095C	NA	NA	YGL095C	SSY5-WT	-1.11477335536813	0.52291777401718	-2.13183297787752	16	0.0488692774358253	0.141505471554315	NA	0.807692307692308	0.576923076923077
YGL095C	YGL095C	NA	NA	YGL095C	SAP155-WT	-0.962888015527612	0.52291777401718	-1.8413755725503	16	0.0841833319483629	0.157363583386847	NA	0.794871794871795	0.564102564102564
YGL095C	YGL095C	NA	NA	YGL095C	RAS21-WT	-0.440835316638075	0.52291777401718	-0.843029895984357	16	0.411637741128297	0.604776444279545	NA	0.756410256410256	0.525641025641026
YGL097W	YGL097W	NA	NA	YGL097W	POP1-WT	-0.586386163300828	0.373332685157709	-1.57067995011773	16	0.135820265509043	0.284308966930367	NA	0.631578947368421	0.526315789473684
YGL097W	YGL097W	NA	NA	YGL097W	IRA2-WT	-0.460401830059196	0.373332685157709	-1.23322132875857	16	0.23530480321544	0.424976846665931	NA	0.605263157894737	0.5
YGL097W	YGL097W	NA	NA	YGL097W	SIT4-WT	0.0726941996337884	0.373332685157709	0.194716944226514	16	0.848065517942956	0.92152443644998	NA	0.526315789473684	0.421052631578947
YGL097W	YGL097W	NA	NA	YGL097W	RAS22-WT	-0.40334213851963	0.373332685157709	-1.08038260392134	16	0.295988569946525	0.468913122483107	NA	0.56140350877193	0.456140350877193
YGL097W	YGL097W	NA	NA	YGL097W	SSY5-WT	-0.651455600516799	0.373332685157709	-1.74497338812325	16	0.100162526549574	0.237555885479998	NA	0.614035087719298	0.508771929824561
YGL097W	YGL097W	NA	NA	YGL097W	SAP155-WT	-1.16760104806028	0.373332685157709	-3.12750823723629	16	0.00649447545939963	0.0204389937309491	NA	0.649122807017544	0.543859649122807
YGL097W	YGL097W	NA	NA	YGL097W	RAS21-WT	-0.502372530016637	0.373332685157709	-1.34564304168658	16	0.197178012646407	0.385619667310903	NA	0.578947368421053	0.473684210526316
YGL099W	YGL099W	NA	NA	YGL099W	POP1-WT	-0.597501959937649	0.291274595158655	-2.05133564639304	16	0.0569785369979265	0.154700460167951	NA	0.555555555555556	0.422222222222222
YGL099W	YGL099W	NA	NA	YGL099W	SAP155-WT	-1.26533631339592	0.291274595158655	-4.34413551482822	16	0.000502307567241234	0.00262219738665672	NA	0.616666666666667	0.483333333333333
YGL099W	YGL099W	NA	NA	YGL099W	RAS22-WT	-1.31156132272022	0.291274595158655	-4.50283459155035	16	0.000361415774543072	0.00322959078248276	NA	0.622222222222222	0.488888888888889
YGL099W	YGL099W	NA	NA	YGL099W	SIT4-WT	-0.81253322033607	0.291274595158655	-2.78957806084492	16	0.0131203306925256	0.0555009967691196	NA	0.588888888888889	0.455555555555556
YGL099W	YGL099W	NA	NA	YGL099W	SSY5-WT	-0.405167698031258	0.291274595158655	-1.39101626013956	16	0.183263308675246	0.351588661553557	NA	0.538888888888889	0.405555555555556
YGL099W	YGL099W	NA	NA	YGL099W	IRA2-WT	-0.27663602778074	0.291274595158655	-0.949743068495413	16	0.356369255505355	0.549494560612967	NA	0.538888888888889	0.405555555555556
YGL099W	YGL099W	NA	NA	YGL099W	RAS21-WT	-0.844183302966438	0.291274595158655	-2.89823869639787	16	0.010479239235019	0.0587585914249281	NA	0.588888888888889	0.455555555555556
YGL100W	YGL100W	NA	NA	YGL100W	IRA2-WT	-0.497683483736057	0.244561459596356	-2.0350037350835	16	0.0587666543165559	0.172344515062976	NA	0.645833333333333	0.583333333333333
YGL100W	YGL100W	NA	NA	YGL100W	POP1-WT	-0.478623083759601	0.244561459596356	-1.95706667988308	16	0.0680211666463277	0.175122817235421	NA	0.645833333333333	0.583333333333333
YGL100W	YGL100W	NA	NA	YGL100W	SSY5-WT	-0.08385528148433	0.244561459596356	-0.342880197160793	16	0.736152022948946	0.840162528249003	NA	0.59375	0.53125
YGL100W	YGL100W	NA	NA	YGL100W	SAP155-WT	-0.636971715358037	0.244561459596356	-2.60454658885887	16	0.0191629875807759	0.0477494236935417	NA	0.65625	0.59375
YGL100W	YGL100W	NA	NA	YGL100W	RAS22-WT	-0.388276616331521	0.244561459596356	-1.58764433681564	16	0.131929714301157	0.265232596165097	NA	0.625	0.5625
YGL100W	YGL100W	NA	NA	YGL100W	SIT4-WT	-0.17506050903476	0.244561459596356	-0.71581396890456	16	0.48442285174188	0.671832979105824	NA	0.614583333333333	0.552083333333333
YGL100W	YGL100W	NA	NA	YGL100W	RAS21-WT	-0.329958305576689	0.244561459596356	-1.34918357995278	16	0.196062536893864	0.385035734985695	NA	0.625	0.5625
YGL101W	YGL101W	NA	NA	YGL101W	POP1-WT	-0.671637215426614	0.426551978771521	-1.5745729684831	11	0.143657893287258	0.295172582775251	NA	0.633333333333333	0.333333333333333
YGL101W	YGL101W	NA	NA	YGL101W	SIT4-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.783333333333333	0.133333333333333
YGL101W	YGL101W	NA	NA	YGL101W	SAP155-WT	-2.03328025058884	0.603235593435766	-3.37062380389089	11	0.00624532933390065	0.0200464289509135	NA	0.766666666666667	0.233333333333333
YGL101W	YGL101W	NA	NA	YGL101W	RAS22-WT	-1.19216796497945	0.426551978771521	-2.79489493499226	11	0.0174332341211425	0.0609789551262377	NA	0.7	0.4
YGL101W	YGL101W	NA	NA	YGL101W	IRA2-WT	-0.42138507614514	0.426551978771521	-0.987886815948524	11	0.344440113792039	0.541667583399374	NA	0.633333333333333	0.333333333333333
YGL101W	YGL101W	NA	NA	YGL101W	RAS21-WT	-1.30094059952119	0.426551978771521	-3.04989934232149	11	0.01104948628439	0.0599096115204938	NA	0.7	0.4
YGL101W	YGL101W	NA	NA	YGL101W	SSY5-WT	-1.6768924216515	0.476899610235084	-3.5162377692548	11	0.00483030776721982	0.0256520174191078	NA	0.75	0.333333333333333
YGL103W	YGL103W	NA	NA	YGL103W	POP1-WT	-0.73538034782423	0.112999971284511	-6.50779234246609	16	7.21965830230431e-06	0.000338779060336431	NA	0.322916666666667	0.260416666666667
YGL103W	YGL103W	NA	NA	YGL103W	SIT4-WT	-0.382912421347099	0.112999971284511	-3.38860635975741	16	0.00374922292965829	0.021807313429673	NA	0.291666666666667	0.229166666666667
YGL103W	YGL103W	NA	NA	YGL103W	RAS22-WT	-0.684848577445519	0.112999971284511	-6.06060842016684	16	1.65215546732433e-05	0.000317597745760249	NA	0.302083333333333	0.239583333333333
YGL103W	YGL103W	NA	NA	YGL103W	RAS21-WT	0.00647705036388033	0.112999971284511	0.0573190443347319	16	0.9550007838006	0.975706799860781	NA	0.260416666666667	0.197916666666667
YGL103W	YGL103W	NA	NA	YGL103W	IRA2-WT	0.20085448727272	0.112999971284511	1.77747379038715	16	0.0945007829490929	0.23504781895595	NA	0.270833333333333	0.208333333333333
YGL103W	YGL103W	NA	NA	YGL103W	SAP155-WT	-0.707942967329221	0.112999971284511	-6.26498360381671	16	1.12787430426309e-05	0.000155837812430462	NA	0.239583333333333	0.177083333333333
YGL103W	YGL103W	NA	NA	YGL103W	SSY5-WT	-0.075086149203037	0.112999971284511	-0.664479365344131	16	0.515846642787978	0.666460860904591	NA	0.28125	0.21875
YGL105W	YGL105W	NA	NA	YGL105W	POP1-WT	-0.294299506728347	0.129844625867109	-2.2665513090203	16	0.0376357295934779	0.116562963261494	NA	0.380208333333333	0.286458333333333
YGL105W	YGL105W	NA	NA	YGL105W	SIT4-WT	-0.266887710857888	0.129844625867109	-2.05543902241312	16	0.0565371310995455	0.157878418780129	NA	0.333333333333333	0.239583333333333
YGL105W	YGL105W	NA	NA	YGL105W	IRA2-WT	-0.16340400901791	0.129844625867109	-1.25845800645726	16	0.226280419587854	0.412957534625553	NA	0.338541666666667	0.244791666666667
YGL105W	YGL105W	NA	NA	YGL105W	SAP155-WT	-0.980787018028633	0.129844625867109	-7.55354340989386	16	1.15861863525524e-06	3.20493662209083e-05	NA	0.395833333333333	0.302083333333333
YGL105W	YGL105W	NA	NA	YGL105W	RAS22-WT	-0.440981285001064	0.129844625867109	-3.39622284754698	16	0.00368945446571756	0.0196692572471694	NA	0.354166666666667	0.260416666666667
YGL105W	YGL105W	NA	NA	YGL105W	RAS21-WT	-0.605708770317726	0.129844625867109	-4.66487362316902	16	0.00025883921012948	0.00467772730823924	NA	0.401041666666667	0.307291666666667
YGL105W	YGL105W	NA	NA	YGL105W	SSY5-WT	-0.330124647597268	0.129844625867109	-2.54245907670556	16	0.0217319557611861	0.0773794031097298	NA	0.364583333333333	0.270833333333333
YGL106W	YGL106W	NA	NA	YGL106W	IRA2-WT	-0.680843435773701	0.170783220384173	-3.98659443382177	16	0.00106152941898463	0.00962874268521375	NA	0.458333333333333	0.375
YGL106W	YGL106W	NA	NA	YGL106W	POP1-WT	0.0277845386249352	0.170783220384173	0.162688925542185	16	0.872800359733283	0.934511920792451	NA	0.395833333333333	0.3125
YGL106W	YGL106W	NA	NA	YGL106W	SIT4-WT	0.0833172237562705	0.170783220384173	0.487853687082666	16	0.632271108554008	0.786805914967346	NA	0.402777777777778	0.319444444444444
YGL106W	YGL106W	NA	NA	YGL106W	RAS21-WT	-0.0817415119570306	0.170783220384173	-0.478627301752215	16	0.638678785533816	0.788177549618616	NA	0.409722222222222	0.326388888888889
YGL106W	YGL106W	NA	NA	YGL106W	SAP155-WT	-0.152314626989738	0.170783220384173	-0.891859438222967	16	0.385684797386953	0.511278747169407	NA	0.395833333333333	0.3125
YGL106W	YGL106W	NA	NA	YGL106W	RAS22-WT	0.106360365536752	0.170783220384173	0.622779950498043	16	0.542204526194378	0.690753711453111	NA	0.375	0.291666666666667
YGL106W	YGL106W	NA	NA	YGL106W	SSY5-WT	-0.813722338577493	0.170783220384173	-4.76465039567144	16	0.000211012065841842	0.00256920056751824	NA	0.465277777777778	0.381944444444444
YGL107C	YGL107C	NA	NA	YGL107C	IRA2-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL107C	YGL107C	NA	NA	YGL107C	RAS22-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL107C	YGL107C	NA	NA	YGL107C	SIT4-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.666666666666667	0
YGL107C	YGL107C	NA	NA	YGL107C	SSY5-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0
YGL107C	YGL107C	NA	NA	YGL107C	SAP155-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL107C	YGL107C	NA	NA	YGL107C	RAS21-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL107C	YGL107C	NA	NA	YGL107C	POP1-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL111W	YGL111W	NA	NA	YGL111W	IRA2-WT	-0.634262805954579	0.284367829802376	-2.23043094007985	16	0.040385864847043	0.132448266433851	NA	0.583333333333333	0.511904761904762
YGL111W	YGL111W	NA	NA	YGL111W	POP1-WT	-0.999938813985945	0.284367829802376	-3.51635701788371	16	0.00286290937379352	0.0200001562152373	NA	0.619047619047619	0.547619047619048
YGL111W	YGL111W	NA	NA	YGL111W	SAP155-WT	-1.47231791710151	0.284367829802376	-5.177512231692	16	9.16508508470582e-05	0.000728684560846512	NA	0.666666666666667	0.595238095238095
YGL111W	YGL111W	NA	NA	YGL111W	RAS21-WT	-0.795965304182614	0.284367829802376	-2.79906944725702	16	0.0128660394459068	0.0662284653445039	NA	0.607142857142857	0.535714285714286
YGL111W	YGL111W	NA	NA	YGL111W	RAS22-WT	-0.974664371387122	0.284367829802376	-3.42747761610192	16	0.00345394893540929	0.0187318915265934	NA	0.607142857142857	0.535714285714286
YGL111W	YGL111W	NA	NA	YGL111W	SIT4-WT	-1.16240848838436	0.284367829802376	-4.08769335544105	16	0.000858430727904924	0.00709982356805442	NA	0.642857142857143	0.571428571428571
YGL111W	YGL111W	NA	NA	YGL111W	SSY5-WT	-1.47908558804718	0.284367829802376	-5.2013112350827	16	8.74015791847427e-05	0.00136346463528199	NA	0.666666666666667	0.595238095238095
YGL112C	YGL112C	NA	NA	YGL112C	SAP155-WT	-0.795662356188643	0.381055764910019	-2.08804702476166	13	0.057035729216274	0.116235545966049	NA	0.666666666666667	0.380952380952381
YGL112C	YGL112C	NA	NA	YGL112C	IRA2-WT	-0.0329130141423849	0.340826637422792	-0.0965681978124164	13	0.924542176593617	0.964731830010554	NA	0.523809523809524	0.380952380952381
YGL112C	YGL112C	NA	NA	YGL112C	POP1-WT	-0.708388670175987	0.340826637422792	-2.07844279875706	13	0.0580365090574675	0.156547503281911	NA	0.595238095238095	0.452380952380952
YGL112C	YGL112C	NA	NA	YGL112C	SSY5-WT	-0.760610432259088	0.381055764910019	-1.99606068796439	13	0.0673133858191417	0.176300326342684	NA	0.642857142857143	0.357142857142857
YGL112C	YGL112C	NA	NA	YGL112C	RAS22-WT	-0.609855447595004	0.381055764910019	-1.60043621893245	13	0.133512297465193	0.267112084505781	NA	0.619047619047619	0.333333333333333
YGL112C	YGL112C	NA	NA	YGL112C	SIT4-WT	-0.577909081496759	0.340826637422792	-1.69561007868017	13	0.113761492193161	0.259384192472028	NA	0.571428571428571	0.428571428571429
YGL112C	YGL112C	NA	NA	YGL112C	RAS21-WT	-0.963981402129156	0.340826637422792	-2.828362857488	13	0.0142351690083391	0.0703912294270626	NA	0.619047619047619	0.476190476190476
YGL115W	YGL115W	NA	NA	YGL115W	SAP155-WT	-1.4315005090299	0.459213019807141	-3.1172907720062	14	0.00756792565217124	0.022779173476087	NA	0.847222222222222	0.347222222222222
YGL115W	YGL115W	NA	NA	YGL115W	POP1-WT	-0.788447087736319	0.324712640314782	-2.42813795906431	14	0.0292473418920234	0.0985611643434447	NA	0.763888888888889	0.513888888888889
YGL115W	YGL115W	NA	NA	YGL115W	SSY5-WT	-0.110124290657179	0.324712640314782	-0.339143836687179	14	0.739534811913973	0.841829556334484	NA	0.722222222222222	0.472222222222222
YGL115W	YGL115W	NA	NA	YGL115W	SIT4-WT	0.186359842290015	0.324712640314782	0.573922352112176	14	0.575125618411967	0.741448004479766	NA	0.708333333333333	0.458333333333333
YGL115W	YGL115W	NA	NA	YGL115W	RAS21-WT	-0.424530305216557	0.324712640314782	-1.30740307739486	14	0.212140664257811	0.402999774908368	NA	0.75	0.5
YGL115W	YGL115W	NA	NA	YGL115W	IRA2-WT	-0.461979938361321	0.324712640314782	-1.42273469216804	14	0.176712235601766	0.350836334311074	NA	0.777777777777778	0.527777777777778
YGL115W	YGL115W	NA	NA	YGL115W	RAS22-WT	-0.520440746640163	0.324712640314782	-1.60277328944029	14	0.131300065859591	0.264178257510763	NA	0.75	0.5
YGL116W	YGL116W	NA	NA	YGL116W	SIT4-WT	-0.214544771020503	0.358965722020002	-0.597674813665211	16	0.558422047065177	0.726856941675335	NA	0.333333333333333	0.333333333333333
YGL116W	YGL116W	NA	NA	YGL116W	POP1-WT	0.357239150735116	0.358965722020002	0.99519014998098	16	0.334457218767105	0.513770909866454	NA	0.25	0.25
YGL116W	YGL116W	NA	NA	YGL116W	SSY5-WT	-0.0797364174373515	0.358965722020002	-0.222128221571275	16	0.827024566619238	0.896721684744404	NA	0.333333333333333	0.333333333333333
YGL116W	YGL116W	NA	NA	YGL116W	IRA2-WT	0.142967233292607	0.358965722020002	0.398275446714214	16	0.695691346377286	0.822027547293258	NA	0.166666666666667	0.166666666666667
YGL116W	YGL116W	NA	NA	YGL116W	RAS22-WT	0.27088203630354	0.358965722020002	0.754618114451737	16	0.461441632338919	0.624288760130941	NA	0.166666666666667	0.166666666666667
YGL116W	YGL116W	NA	NA	YGL116W	RAS21-WT	0.665608505527242	0.358965722020002	1.85423973570979	16	0.0822311797513759	0.219749705888783	NA	0.166666666666667	0.166666666666667
YGL116W	YGL116W	NA	NA	YGL116W	SAP155-WT	0.152438706656761	0.358965722020002	0.424660900207812	16	0.676739319238202	0.774102666634517	NA	0.25	0.25
YGL117W	YGL117W	NA	NA	YGL117W	RAS21-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL117W	YGL117W	NA	NA	YGL117W	SIT4-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL117W	YGL117W	NA	NA	YGL117W	IRA2-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL117W	YGL117W	NA	NA	YGL117W	POP1-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.633333333333333	0.0333333333333333
YGL117W	YGL117W	NA	NA	YGL117W	SAP155-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.933333333333333	0.0666666666666667
YGL117W	YGL117W	NA	NA	YGL117W	RAS22-WT	NA	NA	NA	NA	NA	NA	completeMissing	1	0
YGL117W	YGL117W	NA	NA	YGL117W	SSY5-WT	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.933333333333333	0.2
YGL119W	YGL119W	NA	NA	YGL119W	POP1-WT	-0.564109721046243	0.660354188542183	-0.854253264133281	4	0.441107349208776	0.612822106839129	NA	0.916666666666667	0.166666666666667
YGL119W	YGL119W	NA	NA	YGL119W	IRA2-WT	-0.0811607975330895	0.539176937145995	-0.150527205341339	4	0.887634369055805	0.942894149105862	NA	0.791666666666667	0.291666666666667
YGL119W	YGL119W	NA	NA	YGL119W	RAS22-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.0833333333333333
YGL119W	YGL119W	NA	NA	YGL119W	RAS21-WT	-0.033936256119734	0.660354188542183	-0.0513909909387456	4	0.961477949190283	0.979810388789448	NA	0.916666666666667	0.166666666666667
YGL119W	YGL119W	NA	NA	YGL119W	SSY5-WT	-0.245050512452455	0.660354188542183	-0.371089510302699	4	0.729389157972152	0.834734222053412	NA	0.916666666666667	0.166666666666667
YGL119W	YGL119W	NA	NA	YGL119W	SAP155-WT	-Inf	NA	NA	NA	NA	0	oneConditionMissing	0.958333333333333	0.0833333333333333
YGL119W	YGL119W	NA	NA	YGL119W	SIT4-WT	-0.132555578575537	0.539176937145995	-0.245848012856759	4	0.817899515380124	0.903805906812326	NA	0.791666666666667	0.291666666666667
YGL120C	YGL120C	NA	NA	YGL120C	RAS22-WT	-1.50347781207943	0.240585151354817	-6.24925438503927	16	1.16126788582971e-05	0.000240987079447802	NA	0.620833333333333	0.495833333333333
YGL120C	YGL120C	NA	NA	YGL120C	IRA2-WT	0.0549701456746222	0.240585151354817	0.228485196883792	16	0.822163686250856	0.900799009632729	NA	0.495833333333333	0.370833333333333
YGL120C	YGL120C	NA	NA	YGL120C	SIT4-WT	-0.566516086910201	0.240585151354817	-2.35474252554638	16	0.031637410923425	0.105743058131447	NA	0.541666666666667	0.416666666666667
YGL120C	YGL120C	NA	NA	YGL120C	SAP155-WT	-2.29996733392909	0.240585151354817	-9.55988896645198	16	5.11911721901015e-08	3.25602797851251e-06	NA	0.683333333333333	0.558333333333333
YGL120C	YGL120C	NA	NA	YGL120C	POP1-WT	-1.29129046380084	0.240585151354817	-5.3672907763806	16	6.28874510155697e-05	0.00140901883491641	NA	0.608333333333333	0.483333333333333
YGL120C	YGL120C	NA	NA	YGL120C	RAS21-WT	-0.916085584809546	0.240585151354817	-3.80773950366744	16	0.00154726114524539	0.0156807822248824	NA	0.579166666666667	0.454166666666667
YGL120C	YGL120C	NA	NA	YGL120C	SSY5-WT	-0.0963572294303567	0.240585151354817	-0.400511955487428	16	0.694076585656432	0.809918259840324	NA	0.504166666666667	0.379166666666667
YGL122C	YGL122C	NA	NA	YGL122C	IRA2-WT	-0.380588270133883	0.522725814297631	-0.728083939465027	16	0.477083375742686	0.655821654542059	NA	0.597222222222222	0.430555555555556
YGL122C	YGL122C	NA	NA	YGL122C	SAP155-WT	-0.0485618090209885	0.522725814297631	-0.0929011112379047	16	0.927135451126288	0.955194537669326	NA	0.583333333333333	0.416666666666667
YGL122C	YGL122C	NA	NA	YGL122C	RAS22-WT	0.421172828925163	0.522725814297631	0.805724181598108	16	0.432214203421703	0.599423507805815	NA	0.555555555555556	0.388888888888889
