RUN	Protein	LogIntensities	NumMeasuredFeature	MissingPercentage	more50missing	NumImputedFeature	originalRUN	GROUP	GROUP_ORIGINAL	SUBJECT_ORIGINAL	SUBJECT_NESTED	SUBJECT
22	YAL025C	25.4096098595834	5	0.5	TRUE	5	1	8	WT	WT-1	8.1	1
23	YAL025C	26.4279960644561	8	0.2	FALSE	2	2	8	WT	WT-2	8.2	2
24	YAL025C	26.0401305710247	6	0.4	FALSE	4	3	8	WT	WT-3	8.3	3
2	YAL026C	30.020715739292	1	0	FALSE	0	5	1	IRA2	IRA2-2	1.5	5
3	YAL026C	29.2923154129906	1	0	FALSE	0	6	1	IRA2	IRA2-3	1.6	6
6	YAL026C	28.4185886473088	1	0	FALSE	0	18	2	POP1	POP1-3	2.18	18
10	YAL026C	28.5802248873826	1	0	FALSE	0	10	4	RAS22	RAS22-1	4.10	10
12	YAL026C	28.2794618612364	1	0	FALSE	0	12	4	RAS22	RAS22-3	4.12	12
2	YAL029C	22.4239118470707	1	0.666666666666667	TRUE	2	5	1	IRA2	IRA2-2	1.5	5
3	YAL029C	23.8640585925586	2	0.333333333333333	FALSE	1	6	1	IRA2	IRA2-3	1.6	6
4	YAL029C	23.1509114343407	1	0.666666666666667	TRUE	2	16	2	POP1	POP1-1	2.16	16
5	YAL029C	23.4912819382044	1	0.666666666666667	TRUE	2	17	2	POP1	POP1-2	2.17	17
6	YAL029C	23.4989066338164	1	0.666666666666667	TRUE	2	18	2	POP1	POP1-3	2.18	18
7	YAL029C	21.9879533444258	1	0.666666666666667	TRUE	2	7	3	RAS21	RAS21-1	3.7	7
9	YAL029C	22.7786560139267	1	0.666666666666667	TRUE	2	9	3	RAS21	RAS21-3	3.9	9
10	YAL029C	23.7805179396835	1	0.666666666666667	TRUE	2	10	4	RAS22	RAS22-1	4.10	10
11	YAL029C	23.5633041935138	1	0.666666666666667	TRUE	2	11	4	RAS22	RAS22-2	4.11	11
12	YAL029C	23.6020442453734	1	0.666666666666667	TRUE	2	12	4	RAS22	RAS22-3	4.12	12
13	YAL029C	23.3760474122287	1	0.666666666666667	TRUE	2	22	5	SAP155	SAP155-1	5.22	22
14	YAL029C	23.8545437833222	2	0.333333333333333	FALSE	1	23	5	SAP155	SAP155-2	5.23	23
15	YAL029C	23.7744834485852	1	0.666666666666667	TRUE	2	24	5	SAP155	SAP155-3	5.24	24
16	YAL029C	23.8903517442692	1	0.666666666666667	TRUE	2	19	6	SIT4	SIT4-1	6.19	19
17	YAL029C	23.9992161722138	1	0.666666666666667	TRUE	2	20	6	SIT4	SIT4-2	6.20	20
18	YAL029C	24.7119405236793	2	0.333333333333333	FALSE	1	21	6	SIT4	SIT4-3	6.21	21
19	YAL029C	23.1969029271217	1	0.666666666666667	TRUE	2	13	7	SSY5	SSY5-1	7.13	13
20	YAL029C	23.2683229009156	1	0.666666666666667	TRUE	2	14	7	SSY5	SSY5-2	7.14	14
21	YAL029C	23.7599846096512	2	0.333333333333333	FALSE	1	15	7	SSY5	SSY5-3	7.15	15
22	YAL029C	23.7714760874343	1	0.666666666666667	TRUE	2	1	8	WT	WT-1	8.1	1
24	YAL029C	24.7085978851881	2	0.333333333333333	FALSE	1	3	8	WT	WT-3	8.3	3
17	YAL032C	24.9309554913165	1	0	FALSE	0	20	6	SIT4	SIT4-2	6.20	20
23	YAL032C	26.2277206926213	1	0	FALSE	0	2	8	WT	WT-2	8.2	2
24	YAL032C	26.9256102541131	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
4	YAL034W-A	24.2493488541348	2	0.333333333333333	FALSE	1	16	2	POP1	POP1-1	2.16	16
7	YAL034W-A	23.4481728587972	1	0.666666666666667	TRUE	2	7	3	RAS21	RAS21-1	3.7	7
8	YAL034W-A	23.3722252748825	1	0.666666666666667	TRUE	2	8	3	RAS21	RAS21-2	3.8	8
9	YAL034W-A	25.0633573827225	2	0.333333333333333	FALSE	1	9	3	RAS21	RAS21-3	3.9	9
10	YAL034W-A	23.7544658462625	1	0.666666666666667	TRUE	2	10	4	RAS22	RAS22-1	4.10	10
12	YAL034W-A	24.5175954873979	2	0.333333333333333	FALSE	1	12	4	RAS22	RAS22-3	4.12	12
15	YAL034W-A	23.4170251184107	1	0.666666666666667	TRUE	2	24	5	SAP155	SAP155-3	5.24	24
19	YAL034W-A	23.7460950539237	1	0.666666666666667	TRUE	2	13	7	SSY5	SSY5-1	7.13	13
21	YAL034W-A	23.3644373950876	1	0.666666666666667	TRUE	2	15	7	SSY5	SSY5-3	7.15	15
22	YAL034W-A	23.9917058724366	1	0.666666666666667	TRUE	2	1	8	WT	WT-1	8.1	1
23	YAL034W-A	23.8313585948974	1	0.666666666666667	TRUE	2	2	8	WT	WT-2	8.2	2
24	YAL034W-A	24.2379707450463	1	0.666666666666667	TRUE	2	3	8	WT	WT-3	8.3	3
1	YAL035W	25.6401898759497	33	0.34	FALSE	17	4	1	IRA2	IRA2-1	1.4	4
2	YAL035W	25.5802828151155	28	0.44	FALSE	22	5	1	IRA2	IRA2-2	1.5	5
3	YAL035W	25.7867519509093	33	0.34	FALSE	17	6	1	IRA2	IRA2-3	1.6	6
4	YAL035W	24.7034206240374	19	0.62	TRUE	31	16	2	POP1	POP1-1	2.16	16
5	YAL035W	24.857907321479	19	0.62	TRUE	31	17	2	POP1	POP1-2	2.17	17
6	YAL035W	24.7922858097043	20	0.6	TRUE	30	18	2	POP1	POP1-3	2.18	18
7	YAL035W	25.1730298554104	24	0.52	TRUE	26	7	3	RAS21	RAS21-1	3.7	7
8	YAL035W	25.0761995946617	23	0.54	TRUE	27	8	3	RAS21	RAS21-2	3.8	8
9	YAL035W	25.428013031369	28	0.44	FALSE	22	9	3	RAS21	RAS21-3	3.9	9
10	YAL035W	24.912442381655	23	0.54	TRUE	27	10	4	RAS22	RAS22-1	4.10	10
11	YAL035W	24.6304766879507	21	0.58	TRUE	29	11	4	RAS22	RAS22-2	4.11	11
12	YAL035W	24.5827110188461	20	0.6	TRUE	30	12	4	RAS22	RAS22-3	4.12	12
13	YAL035W	24.2825217842529	15	0.7	TRUE	35	22	5	SAP155	SAP155-1	5.22	22
14	YAL035W	24.5358750465528	19	0.62	TRUE	31	23	5	SAP155	SAP155-2	5.23	23
15	YAL035W	24.6107534057198	18	0.64	TRUE	32	24	5	SAP155	SAP155-3	5.24	24
16	YAL035W	25.5232902599832	28	0.44	FALSE	22	19	6	SIT4	SIT4-1	6.19	19
17	YAL035W	25.5266673200411	28	0.44	FALSE	22	20	6	SIT4	SIT4-2	6.20	20
18	YAL035W	25.5771072386982	29	0.42	FALSE	21	21	6	SIT4	SIT4-3	6.21	21
19	YAL035W	25.797608313733	30	0.4	FALSE	20	13	7	SSY5	SSY5-1	7.13	13
20	YAL035W	25.9873584641358	34	0.32	FALSE	16	14	7	SSY5	SSY5-2	7.14	14
21	YAL035W	25.8843139145281	32	0.36	FALSE	18	15	7	SSY5	SSY5-3	7.15	15
22	YAL035W	25.4105293373228	28	0.44	FALSE	22	1	8	WT	WT-1	8.1	1
23	YAL035W	26.1160620399272	36	0.28	FALSE	14	2	8	WT	WT-2	8.2	2
24	YAL035W	26.0531041016888	33	0.34	FALSE	17	3	8	WT	WT-3	8.3	3
1	YAL036C	25.9894774617336	13	0.409090909090909	FALSE	9	4	1	IRA2	IRA2-1	1.4	4
2	YAL036C	25.9171595975908	12	0.454545454545455	FALSE	10	5	1	IRA2	IRA2-2	1.5	5
3	YAL036C	25.9941036951807	14	0.363636363636364	FALSE	8	6	1	IRA2	IRA2-3	1.6	6
4	YAL036C	25.0431509855015	8	0.636363636363636	TRUE	14	16	2	POP1	POP1-1	2.16	16
5	YAL036C	25.2688605972507	11	0.5	TRUE	11	17	2	POP1	POP1-2	2.17	17
6	YAL036C	25.2863431166612	12	0.454545454545455	FALSE	10	18	2	POP1	POP1-3	2.18	18
7	YAL036C	25.1764801920481	10	0.545454545454545	TRUE	12	7	3	RAS21	RAS21-1	3.7	7
8	YAL036C	25.1435639846248	9	0.590909090909091	TRUE	13	8	3	RAS21	RAS21-2	3.8	8
9	YAL036C	25.2305770256897	9	0.590909090909091	TRUE	13	9	3	RAS21	RAS21-3	3.9	9
10	YAL036C	24.6836537145542	6	0.727272727272727	TRUE	16	10	4	RAS22	RAS22-1	4.10	10
11	YAL036C	24.9406325605568	9	0.590909090909091	TRUE	13	11	4	RAS22	RAS22-2	4.11	11
12	YAL036C	24.8119093818286	9	0.590909090909091	TRUE	13	12	4	RAS22	RAS22-3	4.12	12
13	YAL036C	24.8256542142238	9	0.590909090909091	TRUE	13	22	5	SAP155	SAP155-1	5.22	22
14	YAL036C	24.7753156577263	7	0.681818181818182	TRUE	15	23	5	SAP155	SAP155-2	5.23	23
15	YAL036C	24.6400646680037	7	0.681818181818182	TRUE	15	24	5	SAP155	SAP155-3	5.24	24
16	YAL036C	25.0636354527575	10	0.545454545454545	TRUE	12	19	6	SIT4	SIT4-1	6.19	19
17	YAL036C	25.0652590727759	10	0.545454545454545	TRUE	12	20	6	SIT4	SIT4-2	6.20	20
18	YAL036C	25.6280578227715	13	0.409090909090909	FALSE	9	21	6	SIT4	SIT4-3	6.21	21
19	YAL036C	25.2761078154996	9	0.590909090909091	TRUE	13	13	7	SSY5	SSY5-1	7.13	13
20	YAL036C	25.5971470520543	12	0.454545454545455	FALSE	10	14	7	SSY5	SSY5-2	7.14	14
21	YAL036C	25.2441817069129	9	0.590909090909091	TRUE	13	15	7	SSY5	SSY5-3	7.15	15
22	YAL036C	25.5910767397807	12	0.454545454545455	FALSE	10	1	8	WT	WT-1	8.1	1
23	YAL036C	26.4989090764534	15	0.318181818181818	FALSE	7	2	8	WT	WT-2	8.2	2
24	YAL036C	26.3210792959011	15	0.318181818181818	FALSE	7	3	8	WT	WT-3	8.3	3
1	YAL038W	29.9973131362241	81	0.181818181818182	FALSE	18	4	1	IRA2	IRA2-1	1.4	4
2	YAL038W	29.7318604953821	80	0.191919191919192	FALSE	19	5	1	IRA2	IRA2-2	1.5	5
3	YAL038W	29.9457060960096	82	0.171717171717172	FALSE	17	6	1	IRA2	IRA2-3	1.6	6
4	YAL038W	29.6101505148755	79	0.202020202020202	FALSE	20	16	2	POP1	POP1-1	2.16	16
5	YAL038W	29.9551626837232	81	0.181818181818182	FALSE	18	17	2	POP1	POP1-2	2.17	17
6	YAL038W	29.8666745457331	79	0.202020202020202	FALSE	20	18	2	POP1	POP1-3	2.18	18
7	YAL038W	30.1110593929258	83	0.161616161616162	FALSE	16	7	3	RAS21	RAS21-1	3.7	7
8	YAL038W	29.94516598025	77	0.222222222222222	FALSE	22	8	3	RAS21	RAS21-2	3.8	8
9	YAL038W	30.1251551247121	87	0.121212121212121	FALSE	12	9	3	RAS21	RAS21-3	3.9	9
10	YAL038W	29.7387784861476	78	0.212121212121212	FALSE	21	10	4	RAS22	RAS22-1	4.10	10
11	YAL038W	30.0113697320291	87	0.121212121212121	FALSE	12	11	4	RAS22	RAS22-2	4.11	11
12	YAL038W	29.9474561393075	81	0.181818181818182	FALSE	18	12	4	RAS22	RAS22-3	4.12	12
13	YAL038W	29.7966573728833	88	0.111111111111111	FALSE	11	22	5	SAP155	SAP155-1	5.22	22
14	YAL038W	29.9198262388495	86	0.131313131313131	FALSE	13	23	5	SAP155	SAP155-2	5.23	23
15	YAL038W	29.6826483923304	80	0.191919191919192	FALSE	19	24	5	SAP155	SAP155-3	5.24	24
16	YAL038W	30.1031192433696	88	0.111111111111111	FALSE	11	19	6	SIT4	SIT4-1	6.19	19
17	YAL038W	30.0472982900645	85	0.141414141414141	FALSE	14	20	6	SIT4	SIT4-2	6.20	20
18	YAL038W	30.2289872224517	92	0.0707070707070707	FALSE	7	21	6	SIT4	SIT4-3	6.21	21
19	YAL038W	29.8003967073769	78	0.212121212121212	FALSE	21	13	7	SSY5	SSY5-1	7.13	13
20	YAL038W	29.9404648933996	85	0.141414141414141	FALSE	14	14	7	SSY5	SSY5-2	7.14	14
21	YAL038W	29.7764672687634	77	0.222222222222222	FALSE	22	15	7	SSY5	SSY5-3	7.15	15
22	YAL038W	30.2591946485715	89	0.101010101010101	FALSE	10	1	8	WT	WT-1	8.1	1
23	YAL038W	30.1827808428468	82	0.171717171717172	FALSE	17	2	8	WT	WT-2	8.2	2
24	YAL038W	30.0524687474266	82	0.171717171717172	FALSE	17	3	8	WT	WT-3	8.3	3
4	YAL039C	24.5120288370265	1	0.833333333333333	TRUE	5	16	2	POP1	POP1-1	2.16	16
5	YAL039C	24.2459890450576	1	0.833333333333333	TRUE	5	17	2	POP1	POP1-2	2.17	17
7	YAL039C	25.4091935980956	3	0.5	TRUE	3	7	3	RAS21	RAS21-1	3.7	7
8	YAL039C	25.397072232944	3	0.5	TRUE	3	8	3	RAS21	RAS21-2	3.8	8
9	YAL039C	25.2924959776543	3	0.5	TRUE	3	9	3	RAS21	RAS21-3	3.9	9
10	YAL039C	24.7735358486032	1	0.833333333333333	TRUE	5	10	4	RAS22	RAS22-1	4.10	10
11	YAL039C	25.6092020966051	3	0.5	TRUE	3	11	4	RAS22	RAS22-2	4.11	11
12	YAL039C	25.532914321912	3	0.5	TRUE	3	12	4	RAS22	RAS22-3	4.12	12
13	YAL039C	23.8195129925793	1	0.833333333333333	TRUE	5	22	5	SAP155	SAP155-1	5.22	22
14	YAL039C	23.5483379794696	1	0.833333333333333	TRUE	5	23	5	SAP155	SAP155-2	5.23	23
15	YAL039C	24.4295662983882	1	0.833333333333333	TRUE	5	24	5	SAP155	SAP155-3	5.24	24
16	YAL039C	25.4895316779752	3	0.5	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
17	YAL039C	24.9801912584842	2	0.666666666666667	TRUE	4	20	6	SIT4	SIT4-2	6.20	20
18	YAL039C	25.9245314589871	4	0.333333333333333	FALSE	2	21	6	SIT4	SIT4-3	6.21	21
19	YAL039C	24.1529516157272	1	0.833333333333333	TRUE	5	13	7	SSY5	SSY5-1	7.13	13
20	YAL039C	24.5158895912079	1	0.833333333333333	TRUE	5	14	7	SSY5	SSY5-2	7.14	14
21	YAL039C	23.5948963377306	1	0.833333333333333	TRUE	5	15	7	SSY5	SSY5-3	7.15	15
23	YAL039C	25.1817409889453	2	0.666666666666667	TRUE	4	2	8	WT	WT-2	8.2	2
24	YAL039C	24.0398372069808	1	0.833333333333333	TRUE	5	3	8	WT	WT-3	8.3	3
7	YAL041W	25.8282759885753	1	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
9	YAL041W	25.6715201149838	1	0	FALSE	0	9	3	RAS21	RAS21-3	3.9	9
14	YAL041W	25.7791386941301	1	0	FALSE	0	23	5	SAP155	SAP155-2	5.23	23
17	YAL041W	25.5438707619	1	0	FALSE	0	20	6	SIT4	SIT4-2	6.20	20
22	YAL041W	26.8383244174629	1	0	FALSE	0	1	8	WT	WT-1	8.1	1
24	YAL041W	27.3749344726614	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
1	YAL042W	24.6429714791878	6	0.333333333333333	FALSE	3	4	1	IRA2	IRA2-1	1.4	4
2	YAL042W	24.0353769898555	4	0.555555555555556	TRUE	5	5	1	IRA2	IRA2-2	1.5	5
3	YAL042W	23.3751300149964	3	0.666666666666667	TRUE	6	6	1	IRA2	IRA2-3	1.6	6
4	YAL042W	21.6995416315534	2	0.777777777777778	TRUE	7	16	2	POP1	POP1-1	2.16	16
5	YAL042W	22.9405601117261	2	0.777777777777778	TRUE	7	17	2	POP1	POP1-2	2.17	17
6	YAL042W	22.1811118785264	3	0.666666666666667	TRUE	6	18	2	POP1	POP1-3	2.18	18
7	YAL042W	24.4462376674466	5	0.444444444444444	FALSE	4	7	3	RAS21	RAS21-1	3.7	7
8	YAL042W	23.2554594929133	4	0.555555555555556	TRUE	5	8	3	RAS21	RAS21-2	3.8	8
9	YAL042W	24.3402104414657	6	0.333333333333333	FALSE	3	9	3	RAS21	RAS21-3	3.9	9
10	YAL042W	22.7140137650276	3	0.666666666666667	TRUE	6	10	4	RAS22	RAS22-1	4.10	10
11	YAL042W	22.9265021489613	4	0.555555555555556	TRUE	5	11	4	RAS22	RAS22-2	4.11	11
12	YAL042W	23.0502359186914	3	0.666666666666667	TRUE	6	12	4	RAS22	RAS22-3	4.12	12
13	YAL042W	22.9639699806075	3	0.666666666666667	TRUE	6	22	5	SAP155	SAP155-1	5.22	22
14	YAL042W	23.4759542801914	5	0.444444444444444	FALSE	4	23	5	SAP155	SAP155-2	5.23	23
15	YAL042W	22.7021149790209	2	0.777777777777778	TRUE	7	24	5	SAP155	SAP155-3	5.24	24
16	YAL042W	23.4716319060047	4	0.555555555555556	TRUE	5	19	6	SIT4	SIT4-1	6.19	19
17	YAL042W	23.9254525888694	4	0.555555555555556	TRUE	5	20	6	SIT4	SIT4-2	6.20	20
18	YAL042W	24.4004078712867	5	0.444444444444444	FALSE	4	21	6	SIT4	SIT4-3	6.21	21
19	YAL042W	22.8463683139546	2	0.777777777777778	TRUE	7	13	7	SSY5	SSY5-1	7.13	13
20	YAL042W	23.5536528764031	4	0.555555555555556	TRUE	5	14	7	SSY5	SSY5-2	7.14	14
21	YAL042W	23.0998210647119	3	0.666666666666667	TRUE	6	15	7	SSY5	SSY5-3	7.15	15
22	YAL042W	21.554881884209	1	0.888888888888889	TRUE	8	1	8	WT	WT-1	8.1	1
23	YAL042W	24.1669423152032	5	0.444444444444444	FALSE	4	2	8	WT	WT-2	8.2	2
24	YAL042W	24.7853560232225	6	0.333333333333333	FALSE	3	3	8	WT	WT-3	8.3	3
1	YAL043C	25.0951123461171	1	0	FALSE	0	4	1	IRA2	IRA2-1	1.4	4
2	YAL043C	25.9646056121352	1	0	FALSE	0	5	1	IRA2	IRA2-2	1.5	5
4	YAL043C	24.7646607043949	1	0	FALSE	0	16	2	POP1	POP1-1	2.16	16
5	YAL043C	24.6861091126897	1	0	FALSE	0	17	2	POP1	POP1-2	2.17	17
6	YAL043C	24.8724608095749	1	0	FALSE	0	18	2	POP1	POP1-3	2.18	18
7	YAL043C	24.3543076509426	1	0	FALSE	0	7	3	RAS21	RAS21-1	3.7	7
8	YAL043C	25.1201585467832	1	0	FALSE	0	8	3	RAS21	RAS21-2	3.8	8
10	YAL043C	24.5151328531087	1	0	FALSE	0	10	4	RAS22	RAS22-1	4.10	10
12	YAL043C	24.9423648888058	1	0	FALSE	0	12	4	RAS22	RAS22-3	4.12	12
18	YAL043C	23.8491891666442	1	0	FALSE	0	21	6	SIT4	SIT4-3	6.21	21
19	YAL043C	26.6771557814388	1	0	FALSE	0	13	7	SSY5	SSY5-1	7.13	13
20	YAL043C	24.7935108646523	1	0	FALSE	0	14	7	SSY5	SSY5-2	7.14	14
24	YAL043C	24.1391294055681	1	0	FALSE	0	3	8	WT	WT-3	8.3	3
1	YAL044C	27.8408604986282	7	0.222222222222222	FALSE	2	4	1	IRA2	IRA2-1	1.4	4
2	YAL044C	27.8491971366662	6	0.333333333333333	FALSE	3	5	1	IRA2	IRA2-2	1.5	5
3	YAL044C	27.7923895320984	7	0.222222222222222	FALSE	2	6	1	IRA2	IRA2-3	1.6	6
4	YAL044C	29.8417617770482	9	0	FALSE	0	16	2	POP1	POP1-1	2.16	16
5	YAL044C	29.9338671634345	8	0.111111111111111	FALSE	1	17	2	POP1	POP1-2	2.17	17
6	YAL044C	29.7464815027699	8	0.111111111111111	FALSE	1	18	2	POP1	POP1-3	2.18	18
7	YAL044C	27.8458649490098	6	0.333333333333333	FALSE	3	7	3	RAS21	RAS21-1	3.7	7
8	YAL044C	27.919968355452	7	0.222222222222222	FALSE	2	8	3	RAS21	RAS21-2	3.8	8
9	YAL044C	27.872405926143	7	0.222222222222222	FALSE	2	9	3	RAS21	RAS21-3	3.9	9
10	YAL044C	28.7081068671174	8	0.111111111111111	FALSE	1	10	4	RAS22	RAS22-1	4.10	10
11	YAL044C	28.8122139288471	7	0.222222222222222	FALSE	2	11	4	RAS22	RAS22-2	4.11	11
12	YAL044C	28.9070731630944	8	0.111111111111111	FALSE	1	12	4	RAS22	RAS22-3	4.12	12
13	YAL044C	29.0018465009714	8	0.111111111111111	FALSE	1	22	5	SAP155	SAP155-1	5.22	22
14	YAL044C	28.8653490966207	8	0.111111111111111	FALSE	1	23	5	SAP155	SAP155-2	5.23	23
15	YAL044C	29.2218205882292	8	0.111111111111111	FALSE	1	24	5	SAP155	SAP155-3	5.24	24
16	YAL044C	28.2372294839801	7	0.222222222222222	FALSE	2	19	6	SIT4	SIT4-1	6.19	19
17	YAL044C	28.4987356013624	7	0.222222222222222	FALSE	2	20	6	SIT4	SIT4-2	6.20	20
18	YAL044C	28.3937945755197	8	0.111111111111111	FALSE	1	21	6	SIT4	SIT4-3	6.21	21
19	YAL044C	28.4864017972747	8	0.111111111111111	FALSE	1	13	7	SSY5	SSY5-1	7.13	13
20	YAL044C	27.7017334594412	7	0.222222222222222	FALSE	2	14	7	SSY5	SSY5-2	7.14	14
21	YAL044C	28.1637736590416	6	0.333333333333333	FALSE	3	15	7	SSY5	SSY5-3	7.15	15
22	YAL044C	28.5503592660101	9	0	FALSE	0	1	8	WT	WT-1	8.1	1
23	YAL044C	28.9135848877452	7	0.222222222222222	FALSE	2	2	8	WT	WT-2	8.2	2
24	YAL044C	29.0473870302923	7	0.222222222222222	FALSE	2	3	8	WT	WT-3	8.3	3
2	YAL044W-A	24.0314069677075	2	0.6	TRUE	3	5	1	IRA2	IRA2-2	1.5	5
3	YAL044W-A	22.5095996280602	1	0.8	TRUE	4	6	1	IRA2	IRA2-3	1.6	6
4	YAL044W-A	22.8148053991359	1	0.8	TRUE	4	16	2	POP1	POP1-1	2.16	16
5	YAL044W-A	25.2151966520752	4	0.2	FALSE	1	17	2	POP1	POP1-2	2.17	17
6	YAL044W-A	23.1853003094221	1	0.8	TRUE	4	18	2	POP1	POP1-3	2.18	18
7	YAL044W-A	24.8506475207469	3	0.4	FALSE	2	7	3	RAS21	RAS21-1	3.7	7
8	YAL044W-A	22.9012208102813	1	0.8	TRUE	4	8	3	RAS21	RAS21-2	3.8	8
9	YAL044W-A	25.4038320941622	3	0.4	FALSE	2	9	3	RAS21	RAS21-3	3.9	9
10	YAL044W-A	24.3352545147478	2	0.6	TRUE	3	10	4	RAS22	RAS22-1	4.10	10
11	YAL044W-A	24.0749304270263	2	0.6	TRUE	3	11	4	RAS22	RAS22-2	4.11	11
12	YAL044W-A	24.6260750314802	2	0.6	TRUE	3	12	4	RAS22	RAS22-3	4.12	12
14	YAL044W-A	23.1427246205553	1	0.8	TRUE	4	23	5	SAP155	SAP155-2	5.23	23
15	YAL044W-A	23.9987706548617	2	0.6	TRUE	3	24	5	SAP155	SAP155-3	5.24	24
16	YAL044W-A	23.0898701540346	1	0.8	TRUE	4	19	6	SIT4	SIT4-1	6.19	19
17	YAL044W-A	24.9206737544289	3	0.4	FALSE	2	20	6	SIT4	SIT4-2	6.20	20
18	YAL044W-A	25.3065979143414	4	0.2	FALSE	1	21	6	SIT4	SIT4-3	6.21	21
19	YAL044W-A	23.2780287416235	1	0.8	TRUE	4	13	7	SSY5	SSY5-1	7.13	13
20	YAL044W-A	24.6537617681627	3	0.4	FALSE	2	14	7	SSY5	SSY5-2	7.14	14
21	YAL044W-A	22.9698627687543	1	0.8	TRUE	4	15	7	SSY5	SSY5-3	7.15	15
22	YAL044W-A	23.847454983146	2	0.6	TRUE	3	1	8	WT	WT-1	8.1	1
23	YAL044W-A	24.3301769911161	2	0.6	TRUE	3	2	8	WT	WT-2	8.2	2
24	YAL044W-A	24.6569176474491	3	0.4	FALSE	2	3	8	WT	WT-3	8.3	3
1	YAL046C	22.4247862264459	1	0.8	TRUE	4	4	1	IRA2	IRA2-1	1.4	4
2	YAL046C	23.2903177263376	1	0.8	TRUE	4	5	1	IRA2	IRA2-2	1.5	5
3	YAL046C	23.4979112552774	2	0.6	TRUE	3	6	1	IRA2	IRA2-3	1.6	6
4	YAL046C	23.2043455480874	1	0.8	TRUE	4	16	2	POP1	POP1-1	2.16	16
5	YAL046C	24.2972386049183	2	0.6	TRUE	3	17	2	POP1	POP1-2	2.17	17
6	YAL046C	23.8964820609326	2	0.6	TRUE	3	18	2	POP1	POP1-3	2.18	18
7	YAL046C	23.8396424326797	2	0.6	TRUE	3	7	3	RAS21	RAS21-1	3.7	7
8	YAL046C	23.4568505641476	2	0.6	TRUE	3	8	3	RAS21	RAS21-2	3.8	8
10	YAL046C	24.3045047686843	2	0.6	TRUE	3	10	4	RAS22	RAS22-1	4.10	10
11	YAL046C	24.7357269842111	3	0.4	FALSE	2	11	4	RAS22	RAS22-2	4.11	11
12	YAL046C	24.8176944235732	3	0.4	FALSE	2	12	4	RAS22	RAS22-3	4.12	12
13	YAL046C	24.0528920117869	2	0.6	TRUE	3	22	5	SAP155	SAP155-1	5.22	22
14	YAL046C	23.7793188742801	2	0.6	TRUE	3	23	5	SAP155	SAP155-2	5.23	23
15	YAL046C	24.3257883659328	2	0.6	TRUE	3	24	5	SAP155	SAP155-3	5.24	24
16	YAL046C	24.7886407685396	2	0.6	TRUE	3	19	6	SIT4	SIT4-1	6.19	19
17	YAL046C	24.5914001116324	2	0.6	TRUE	3	20	6	SIT4	SIT4-2	6.20	20
18	YAL046C	25.5157181438763	4	0.2	FALSE	1	21	6	SIT4	SIT4-3	6.21	21
19	YAL046C	23.4279974462667	1	0.8	TRUE	4	13	7	SSY5	SSY5-1	7.13	13
20	YAL046C	22.7010077112351	1	0.8	TRUE	4	14	7	SSY5	SSY5-2	7.14	14
21	YAL046C	24.7693242388892	3	0.4	FALSE	2	15	7	SSY5	SSY5-3	7.15	15
23	YAL046C	24.2892881932053	3	0.4	FALSE	2	2	8	WT	WT-2	8.2	2
24	YAL046C	24.0316767505343	2	0.6	TRUE	3	3	8	WT	WT-3	8.3	3
1	YAL049C	23.5238599686205	2	0.857142857142857	TRUE	12	4	1	IRA2	IRA2-1	1.4	4
2	YAL049C	24.2974532608529	4	0.714285714285714	TRUE	10	5	1	IRA2	IRA2-2	1.5	5
3	YAL049C	23.5794964571518	2	0.857142857142857	TRUE	12	6	1	IRA2	IRA2-3	1.6	6
4	YAL049C	24.5433385956028	4	0.714285714285714	TRUE	10	16	2	POP1	POP1-1	2.16	16
5	YAL049C	23.6627535346469	2	0.857142857142857	TRUE	12	17	2	POP1	POP1-2	2.17	17
6	YAL049C	23.0308790068481	1	0.928571428571429	TRUE	13	18	2	POP1	POP1-3	2.18	18
7	YAL049C	24.8481354549571	6	0.571428571428571	TRUE	8	7	3	RAS21	RAS21-1	3.7	7
8	YAL049C	24.4088880622537	4	0.714285714285714	TRUE	10	8	3	RAS21	RAS21-2	3.8	8
9	YAL049C	25.3246431561366	7	0.5	TRUE	7	9	3	RAS21	RAS21-3	3.9	9
10	YAL049C	23.8909746071872	2	0.857142857142857	TRUE	12	10	4	RAS22	RAS22-1	4.10	10
11	YAL049C	25.7032879200779	8	0.428571428571429	FALSE	6	11	4	RAS22	RAS22-2	4.11	11
12	YAL049C	24.6914188975743	5	0.642857142857143	TRUE	9	12	4	RAS22	RAS22-3	4.12	12
13	YAL049C	25.3016783816377	7	0.5	TRUE	7	22	5	SAP155	SAP155-1	5.22	22
14	YAL049C	25.3623055368046	7	0.5	TRUE	7	23	5	SAP155	SAP155-2	5.23	23
15	YAL049C	22.9538476391654	1	0.928571428571429	TRUE	13	24	5	SAP155	SAP155-3	5.24	24
16	YAL049C	25.4117480762213	6	0.571428571428571	TRUE	8	19	6	SIT4	SIT4-1	6.19	19
17	YAL049C	25.3251030408026	7	0.5	TRUE	7	20	6	SIT4	SIT4-2	6.20	20
18	YAL049C	25.9003177265804	8	0.428571428571429	FALSE	6	21	6	SIT4	SIT4-3	6.21	21
