Protein	IRA2_IRA2-1	IRA2_IRA2-2	IRA2_IRA2-3	POP1_POP1-1	POP1_POP1-2	POP1_POP1-3	RAS21_RAS21-1	RAS21_RAS21-2	RAS21_RAS21-3	RAS22_RAS22-1	RAS22_RAS22-2	RAS22_RAS22-3	SAP155_SAP155-1	SAP155_SAP155-2	SAP155_SAP155-3	SIT4_SIT4-1	SIT4_SIT4-2	SIT4_SIT4-3	SSY5_SSY5-1	SSY5_SSY5-2	SSY5_SSY5-3	WT_WT-1	WT_WT-2	WT_WT-3
YDR099W	27.463990330381	27.3900390756872	27.3575122402408	27.7916927329786	28.2446650794796	28.4102876516928	28.6651876991474	28.3135392805057	28.5891915865182	28.299157410582	28.4834572173478	28.4303458680396	27.8297200626186	28.0746255419467	27.8374420113987	28.1110132529285	27.7485480213772	27.7887630046593	28.1732015515041	28.2348949777659	27.8198841066631	27.5709838935991	27.5106468922445	27.8035045836396
YDR101C	26.7596480232256	26.3812358874377	26.4968909284214	25.3129313211783	25.787797625056	25.4785036450211	26.4442763584207	26.3107995186023	26.7191181482515	25.3099880300023	25.4737807193613	25.1870990207394	25.2467835669498	25.1577914569493	25.1426259106738	26.4457628470112	26.1453487584498	26.5265111407293	26.7142545487681	26.4757980467054	26.5176456942162	26.1071227886346	27.0182782882429	27.1645154157884
YDR107C	24.1684625362564	24.0883107829379	23.6867421433291	24.8111327250346	24.8030681995224	24.9967787251562	24.0924037109224	23.7543128346532	23.5176442415192	24.2109428374204	24.9078385875854	24.5112749921151	24.2997146930849	24.2768051660743	24.4066867354053	24.8621668263627	24.2024222372649	24.9904862361483	24.2602261096509	25.4310020656233	24.7640982902525	24.3042608453318	NA	24.8816305506542
YDR111C	23.7238051643566	24.4730014088677	23.8437001793311	23.2415778500674	24.1070929048944	23.3901955556568	23.1269905216505	23.7125992853881	NA	23.2229963931193	24.0891027002969	24.0775527439987	NA	NA	NA	NA	23.7767400858652	NA	23.247553309466	NA	NA	24.0794832824249	23.1480882173667	23.4834939857245
YDR116C	24.004600871174	24.199185100233	NA	NA	NA	NA	NA	24.0639816730745	24.6543625549321	24.1255331878241	24.3106530805784	25.1366518632256	24.3913471222499	24.861654041349	NA	24.5580305970175	25.2003141486287	26.3083266646798	NA	NA	NA	24.0466449818244	24.2323038872096	24.2650429882032
YDR117C	23.2588487307197	23.4758858568224	23.9108259277579	23.651980283412	24.4666675092432	23.7800412917921	23.0358501432222	23.3798279090281	24.0942745453725	23.3645722516153	23.8493520588294	22.6339952663109	23.9158108952178	23.5326685021157	22.5689326586773	23.2900865194136	22.1911708532101	22.7767547371364	23.3186596135555	24.4623016670539	23.2758655098384	24.0529178434753	25.8360641254287	23.9942866866844
YDR119W	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7679325906541	NA	NA	NA	NA	NA	26.3072767722908	NA	NA	NA	NA	NA	25.5188321545623	25.4808852261251	NA
YDR120C	25.903785081321	25.9872289835628	25.8461404929057	24.5554110345561	25.3233783923895	24.9345945437143	25.3600643374255	25.5925327243018	25.0296283588836	24.5311608034158	24.6303117250813	24.6107443891452	25.123797497957	24.4786265908476	24.6780636900983	25.1709541706135	25.4677203572753	26.3189713041926	24.8875165527821	25.4825423031679	25.367628865452	24.9866651075367	25.9942740425135	25.6694229771131
YDR121W	23.2258535012287	22.312137063606	23.1852763141291	23.1525509407325	24.2089737093637	23.1530669510772	23.5280911212116	22.3891255932587	23.7825285009853	NA	23.7569540059946	23.0236401928382	24.0782102866862	22.8358261455123	NA	23.7676151760935	23.8393772294853	22.4101281899152	22.1158271153764	23.5003779358076	22.5775001399766	22.3381801075183	24.5214575972099	23.8935109260263
YDR127W	25.570786472129	25.0744357274773	25.5058136760516	26.1325197612308	26.4254167829266	26.3772951222768	25.6195780417754	25.3666147699853	25.4729708168617	25.0099597211073	25.5044304415128	25.308820731721	25.2697095586332	25.0641102543453	25.2814013678254	25.3753554257383	25.3691698517709	25.686966797737	26.2840684984791	26.4202497738863	26.5996386411473	25.5298400635813	26.0792916795006	26.0173497594871
YDR129C	25.1764023902735	24.6793000129003	24.9187846971837	24.4550111969682	24.9485208150405	24.7182601910782	25.203721631992	24.9648338065912	24.8669472211945	24.6351607521702	24.9933654219835	25.0794221893946	24.3049791805819	24.068716127551	24.3503934320948	26.146244223465	26.3874354465423	26.3921663214154	25.0347440076371	25.2147874732745	25.2765681560866	25.0432827617708	25.2586505883426	25.6171943643079
YDR135C	24.1369061341882	24.2415797222731	23.4056567799088	22.9723029338349	23.4851352979502	23.0924326367489	23.582263721003	24.1807219038502	23.6943290080424	23.3826154047809	23.360049549027	23.7362670177256	22.9938861538252	23.0519750394212	22.9763591515935	22.8176857831644	23.6573760866805	23.27941938657	23.2978172445374	23.9404243614496	23.6334614096705	22.7449806259726	23.9080996565008	23.3846568252624
YDR138W	NA	27.2583150231846	NA	27.5037024568572	28.1569166469868	23.192842041736	NA	NA	25.5883538382363	27.6633208642326	28.4601766491421	27.3153328188348	27.2434021587125	27.1459927433939	NA	28.2279668615473	27.4809999383471	26.9232783139324	25.6745015451137	27.0526390084177	NA	26.3353799317652	NA	28.5045115744032
YDR139C	NA	26.4804397190202	25.7417092915669	NA	26.1508098217518	25.901141171974	NA	27.1336125216078	NA	26.0722867713757	NA	26.6283766193019	NA	NA	26.7649537145875	27.2545550537128	27.5353574590401	27.2622484242414	27.4198900467266	27.2335956580697	27.4614942467238	26.4881151853627	27.0794543191127	27.4984297207734
YDR140W	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.7290354667313	NA	NA	NA	NA	NA	NA	23.3239910529982	NA	NA	NA	NA	NA	NA	25.8748566751909
YDR141C	NA	24.8118190150073	24.0626418169571	NA	NA	NA	NA	23.7380810148061	NA	NA	NA	NA	NA	24.2343303344807	NA	24.914425400113	25.4148069351925	24.443400074502	25.8415845281742	24.7399060915407	25.5373312124495	NA	NA	24.4957769574988
YDR143C	23.6358173659609	24.0875421718425	24.6741873299444	23.9324805501452	23.9723613490189	NA	23.8494662781372	23.3965997719243	23.3786004443096	24.0126565721179	NA	23.4528494562677	23.7028149485145	NA	23.6854435109266	NA	NA	22.8502651292411	24.6276577128549	23.5721100192159	NA	23.6406714411031	25.5016613786129	NA
YDR144C	26.3783844343579	25.9926248956086	25.389110477868	NA	25.4088861769765	23.7267522461037	24.702276710079	25.187944439962	24.1708987422324	25.7705918220681	24.194349430794	NA	NA	NA	NA	25.3278287033409	24.9925820689626	NA	26.4706646795476	25.8330737595339	26.055555526334	26.11465777282	25.7652946394843	26.6299389225702
YDR145W	23.5395491721503	23.4644055352422	23.1879262748076	23.5511205302821	23.6676671521453	23.5782520495189	23.9304751549813	21.7305704138565	23.8874511960423	23.4998661468991	24.0519191260898	22.7328044354804	23.3463039711152	23.5189438046799	23.8171791562596	23.6746797557856	22.9249585111746	24.0831464021735	22.5076395293392	23.9027764571112	22.8361886461727	23.4679907365191	24.5712690365465	24.4806294928524
YDR148C	25.3640972684352	25.709395514005	25.4200051868176	26.1408219161103	26.0727814217464	26.6111644148301	25.3116822610206	25.2176082797743	25.5789124596255	27.2677760831668	27.6067032269564	27.2877610192851	27.3446952908236	27.3108353857637	27.2885828101054	28.5776378048264	28.4137229942112	28.5998455670949	25.4088674452892	24.8707260991508	25.3839438395505	26.6027333094203	26.697608727793	26.6127352497254
YDR150W	24.3776079795075	23.858973693397	23.7926253981138	24.4625591155876	24.790920458178	24.5902881469055	24.2296063618921	24.54909014556	24.5954194892227	24.749620808009	24.7612509169274	24.4989664264671	24.3694852616736	24.5852132055464	24.2950694477056	24.5953669252138	24.7493434674608	23.9374702101972	24.1573866578255	24.4147232025731	23.9191814706855	24.4572256270023	25.0555019542783	24.9758984969303
YDR152W	25.9654345357379	25.6605244889832	24.9169644211335	25.7253270656682	25.6622849629402	25.3252952184923	25.9232132247497	26.0173879695551	26.8746123479157	25.5269985174283	25.375968564386	25.4832565018742	25.8955724068182	25.5968696018351	25.9486059090914	25.562384228468	24.5597843730481	25.7682813134642	25.6989076772134	25.9076131638328	25.8814541501333	25.9292929040218	26.6120196498762	25.4084415347171
YDR153C	23.4125703561686	23.4685238145939	23.6462035016379	22.8813153688565	23.9445742597928	23.6644927922954	NA	23.1969982157919	23.2609477813674	23.4369613628184	22.8733321872493	22.9691596355903	22.7041886876762	22.4841589182656	NA	24.0399702962142	22.90369694669	23.6566820698944	23.4121292563699	23.8533900583894	23.7821207966971	23.6552191959185	23.3098750880845	24.7208493567814
YDR155C	29.0610154933826	29.0256207694925	28.9875814190208	29.2787425595341	29.1198407686431	28.711579974931	29.4585960844947	29.1759308362059	29.4704874608333	29.6661010589058	30.2078345668676	29.6461581395899	29.5627974899042	29.4990121372228	29.3333045461845	29.4531618981176	29.4085582334409	29.5142062309169	28.8710233948	29.213018833855	29.026080670546	29.4397892429726	29.5617569994652	29.4020461733754
YDR156W	25.04782100068	24.6512265130948	25.0362921923422	25.4890425751949	25.561608431986	24.1467604805235	24.1992117042938	24.6175046814529	25.0960458686559	23.392968410889	24.3790837952714	25.3663425808298	23.9458558485537	25.1434713164832	24.8589912844563	24.3270300683027	24.0378736385917	25.5735127971458	23.4524364529347	25.4380423642755	23.4411966504999	25.0954874433226	26.2954037684515	25.0266060754892
YDR158W	26.8801188317313	27.2125413247507	27.1159593685838	28.8669737601348	28.8651569219325	28.8977368706058	27.4371871229841	27.3046055591493	27.4854601518583	27.26264283967	27.2930692578678	27.3826202645845	28.2522805271978	28.0759962434963	28.2446542900884	27.1741305210323	27.2084088079911	27.2086362182409	28.2606445251731	28.3756338541025	28.4241386404172	27.0992899920818	27.3925732387943	27.5175307823477
YDR161W	23.6890774445778	24.333865304582	24.8217984227754	23.8298503751138	23.7417838991516	22.4146789571604	24.2989920123896	24.1572966733117	23.9651973813962	23.1328373926131	22.5204383359607	NA	23.363161201009	NA	23.232417275101	24.1460074344412	23.6115146407242	NA	22.9871168111836	23.2146645447229	24.3256511825513	23.9709823900966	24.0948588528462	23.9822380283734
YDR162C	24.9825451706961	NA	NA	24.6967365217559	NA	NA	25.2040895588817	24.6090271638826	25.2169009478011	24.8233570356436	25.256429118271	24.4890844338738	NA	25.0690074380242	24.4470689264884	25.9351786309402	26.0426744055615	25.86569635702	24.4321119075644	NA	25.1539746293713	24.437128488542	25.048445293073	25.8435388136466
YDR163W	23.2801637178663	23.5387094581774	23.1352489609312	23.4128377155894	23.0354284811417	NA	NA	NA	NA	NA	NA	23.3305185232305	23.4287775768222	23.4540135038935	23.4743220508627	NA	NA	23.1161331630084	23.3533211017511	NA	23.6240782095501	23.3386405747498	23.9458854771486	NA
YDR164C	NA	24.1999415292672	23.7494139729647	23.3966060848491	23.4107505452135	22.9043151264177	23.6860700807279	23.4844599746342	25.4752031474709	22.9350808713781	NA	NA	NA	NA	NA	NA	24.2907890563436	NA	23.9801328595027	24.9211930995879	23.9190888024074	NA	23.9070754186647	NA
YDR165W	24.9220880295513	25.4467864764731	24.7229642864839	23.2522826565977	23.709680758357	24.1394243612429	24.403387033706	24.0318755779127	24.1271955424194	23.4817875798312	23.7027589379274	22.1820131383864	23.1595391861991	22.1868251011857	22.5018354387406	22.8116634948772	NA	22.9985908482023	23.3314179617832	24.7660041096553	24.4118555252088	25.2007801315921	25.2266493966553	25.7505493615799
YDR166C	27.1295339986744	NA	26.753615366461	26.4888454101881	26.5947361785785	NA	NA	NA	NA	NA	26.5291719853455	26.4498487055697	NA	NA	NA	NA	NA	26.2737529395818	NA	26.539248820825	NA	NA	NA	NA
YDR167W	23.6515656960396	24.4518988897658	23.6309490736704	23.9462247082823	24.5994762939819	24.4975058133614	24.2818779839063	24.6987670216898	23.829030615982	24.5309479894889	24.4813731296425	25.0149553317659	23.5536763948322	24.4108169595527	24.3966853101739	25.5258824347476	24.6214800658698	24.2450894478209	24.8091534161574	23.2949712687935	25.3459583432334	25.0216287364255	26.0239809882144	25.3589615020543
YDR168W	24.8709876505683	24.421207225249	24.3032354033395	24.7987586142757	24.5062030301294	24.5106047958924	25.0118815713578	25.0675141930201	25.2834660106086	24.6237881079561	25.3569363600464	25.0909885939688	24.6541068350771	25.0870308930784	25.2310828733943	25.673179593696	25.7912278933346	25.5672911320369	24.5338107352712	24.4095660293505	24.5311396120349	24.8266774934743	25.7893539446806	25.613313610661
YDR169C	24.106178898852	22.8635253805021	22.9915245716689	23.2990033722155	24.8252773349371	23.6540712108614	23.1433061178938	23.8889141557301	NA	23.3988857789779	23.4630665033328	23.3263829466153	23.7804228871575	23.8793787024607	23.241595264599	23.7978706039838	24.2149578535506	24.4539331728951	23.38586266637	23.0254605396986	22.8595904020928	23.0767071775797	23.9487251865566	23.4396470739096
YDR170C	23.2067228296585	23.4564778008053	NA	22.7795650858185	23.2773378714184	23.1199625575992	23.5266954423562	22.8382709555591	22.9636311946467	23.2692845808945	23.3170798895585	22.6922111785389	22.1331427804951	NA	22.2327801641716	23.2146797639972	23.3629254611598	22.3510913440882	23.2823433868236	23.723108740985	23.5732584041766	23.0443170532528	23.7553184127351	24.2227001321419
YDR171W	NA	22.3528710564504	23.6032173542551	23.2560109499504	24.8936275504688	23.7360219732463	24.2102499858521	23.8743582720571	23.5521787465901	26.0689461996988	25.3905808862451	25.9281783893167	24.1848685120937	23.9780579061971	25.1161277117977	25.2113707395807	24.6634087446976	24.5199528932823	23.8663376681433	23.0259888864613	22.9079821641743	22.9606323608316	24.2546462062911	24.7786794369429
YDR172W	26.2664277579334	25.6773612820784	25.9300334316011	25.698216086006	25.6810118114043	25.7103384502255	26.1047605979995	25.8924156551075	25.9230835364862	25.7621776697604	25.6246797406471	25.4716127819143	24.9751818912442	24.9230468756201	25.0787664802986	25.9401836588558	26.1307689765996	25.9009225976574	25.6734306044738	25.8353933822674	25.781881041854	26.2391791548452	26.5930341889597	26.6582374195361
YDR173C	24.3781084637268	23.8870394660241	23.3097651626722	NA	25.4151676268851	NA	25.1860716848975	25.041528688992	24.3800386759402	NA	24.3580044912416	24.6570408864664	26.297171077964	25.512799588847	26.36211586682	25.509460923678	25.9195146767504	25.5989276154964	23.6855533323677	23.5324301799445	NA	24.5590684657897	24.8600105887094	25.1611250428844
YDR174W	24.82843199599	24.6100752330426	24.569923441678	24.7619583130423	25.0665286076567	24.8407797669552	24.6115907348649	24.2492534523033	23.7650251772466	24.7671890920023	23.8853409837078	24.2982558610964	24.0225064712454	24.1274522471136	23.8221313583316	25.2011665311497	25.0328983468198	25.5352397823662	24.0728035871806	24.3709842673145	25.0174566424299	24.3699187445837	24.9841859906231	25.2673054507191
YDR175C	23.8963987299321	NA	NA	24.8175961772583	25.1900509631647	23.7787650436524	NA	23.2843125930811	23.2496170078789	25.834155589035	24.4482447420402	24.8370622801359	24.838538042783	23.8851604942407	23.7428980027742	25.3240032525809	26.2461730348906	25.0526601197762	24.3958574056437	NA	NA	24.6608637322009	25.3651370478998	25.7988818285229
YDR176W	NA	NA	NA	NA	NA	24.5776213765587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1681535205076	NA	NA	NA	NA	23.9951768584542	26.8890446076956
YDR177W	27.4223839113515	27.4017642712282	27.587993691306	27.3700314534033	27.9356533003904	27.4251661557299	27.0231595218977	27.708433321662	26.8872099460143	27.5853779556936	27.3484879950543	27.7098048892179	27.6697705676317	27.3151829276493	27.5733108695426	27.8363983769698	27.5873312310538	27.5194567493821	27.2558062259276	26.9910396469937	27.2692000562306	27.4980140970908	27.9471926402568	27.9007335240349
YDR182W	23.0142843203248	NA	NA	22.1589309633146	NA	NA	23.6751625966745	23.5411175782654	23.7213438569385	23.1566934516575	NA	22.7012845429141	22.9553585733797	23.5668680452337	NA	24.8634413382327	22.8281832384623	22.9181050309251	24.6083065646726	NA	NA	NA	NA	NA
YDR183W	NA	NA	NA	NA	NA	NA	NA	NA	25.4707095248033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1337636634874	NA
YDR186C	NA	24.0280287413161	24.6868979823167	NA	23.5998069177503	23.4542329911896	NA	NA	NA	24.3257187683131	24.4620055816413	NA	24.346974995951	NA	NA	NA	NA	NA	NA	NA	24.2999526672201	24.0991722167018	NA	NA
YDR188W	26.0468999213734	26.2295459213191	26.3492458625797	24.9206089349776	25.2042705401078	25.0276848743719	25.631998755729	25.704994754676	25.5527368987523	24.952653172694	24.8273278780529	25.0008786962106	25.1154686735986	24.5518365248919	24.0674540086516	25.7748286849104	24.7284155997132	25.6167352253162	25.5684765923726	25.8091592225889	25.3526384052791	24.8578479985307	26.2341835469708	25.7145318329314
YDR189W	24.5296916289014	25.3281989693246	24.5657576055417	24.8469095273426	25.2714213910559	25.0420965289802	24.5012757261662	24.9140958472874	24.9480842231959	24.8287642620785	24.7399243948828	24.9281794896322	24.6196458873532	23.8336464235302	24.2637974888044	24.3862098176615	24.4448475528426	24.8443292109344	24.2926658403956	24.3770464594535	24.2834505489739	25.01120821567	25.536240944863	25.879520547489
YDR190C	27.2341421080289	27.0166779441951	27.2126577898801	27.2707185229876	27.3576328514081	27.4929739343229	27.2421482264113	27.0090184875521	27.3006228043091	27.0158759891284	27.5281296050202	26.9089219086813	26.5638826174029	26.7080942525626	26.642398368553	27.4263139580438	27.2661992926189	27.4476244720493	26.8277372728447	27.0939492387597	26.8462359000313	27.5177528760318	27.6425519032513	27.6746699567892
YDR191W	26.4597559125311	NA	25.9798965186003	25.6957618726658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1723135795902	25.3000869834014	NA	NA	NA	NA	NA	25.4681386187713	NA
YDR192C	26.2350317629079	24.6133439386944	24.9794614280928	24.8890862119074	25.9214561241517	24.0884284678498	26.5824908813915	24.6433193398942	NA	26.4068667962036	25.0191243578837	25.8593594300093	NA	NA	24.4220027294869	NA	NA	NA	24.2329022373167	24.8180087734069	24.1676692257666	25.1278496545927	24.4203674524825	NA
YDR194C	23.6065138230993	24.177972836615	23.2711146814531	23.9814626723783	24.1277361031763	23.421190417906	23.8819792526746	23.6752516382531	22.8954761921723	24.2612778934099	24.3896831874641	23.3805733914114	23.7791657659255	23.0493093653551	23.3647959658786	25.0049973924271	24.7610890454413	24.9274852014116	23.8950073595102	24.2757340763563	24.206107487923	24.1450015552711	25.0293453056432	24.9153266215126
YDR195W	NA	23.6922298232171	23.6030996910406	NA	22.9370851330665	23.6107316464173	NA	23.4984572698379	NA	23.9834850873567	23.2312358468561	23.6179833351437	NA	NA	22.8768448997104	23.118711233077	23.2719491323989	23.9386058334028	24.463669531332	NA	23.1443879154104	22.6257075243344	23.393591401978	23.9697517895809
