Protein	IRA2	POP1	RAS21	RAS22	SAP155	SIT4	SSY5	WT
YOR155C	23.2008081609174	23.9750372473052	24.572021613114	24.7693699568522	23.3543376877607	25.5718639442825	23.9681227561883	24.8236458696249
YOR157C	24.7318256203224	25.3275595509582	24.803993376442	24.93587282511	24.0252495640986	24.9484392334547	24.279488086554	24.786529049882
YOR158W	24.1238203050886	25.0225421001953	24.5285646373716	25.393527891561	25.6130156013903	26.3037256810802	24.4895857504116	25.5589727418585
YOR161C	NA	NA	NA	25.2689404168148	24.6609044976311	25.3312320487532	NA	NA
YOR163W	23.7172823579589	23.7818464120163	24.3686239081257	24.5894508065852	24.2910310134963	24.0212227733946	22.8742117526073	24.2478586400118
YOR164C	24.4425563088319	25.0625557573918	24.3878655869746	24.6720072360146	23.1681475559846	24.1225506030196	24.4175622355386	25.5260330200902
YOR165W	22.3659052647149	23.1471356932456	22.2620904226456	21.8230025455896	21.9210562397606	23.5375343550168	23.0982410024409	23.4602098215213
YOR167C	27.6065880161701	28.0405030717831	27.5993958195291	27.8551071408482	26.8213951696949	27.5452701576458	27.1368314699156	26.85913948928
YOR168W	26.9390098215904	26.2629171883764	26.5561513944453	26.4189843010674	26.2018553908108	27.1990517531261	26.8614220179187	27.2847332979816
YOR171C	24.721891937996	24.8367919822446	24.3837725716044	NA	24.748895512726	24.7640662415793	25.5475651379942	25.1660186827521
YOR173W	NA	23.5228033557057	23.3386732361907	26.2487033323582	22.9975103663281	25.1150704685591	22.8397223719315	23.7541412025081
YOR174W	24.8527505881586	NA	24.5969535520078	24.3118560239034	NA	24.2668203735207	24.6416108277502	24.971990661407
YOR175C	25.5139528401113	25.4988037572504	24.5624600003594	NA	NA	24.7062243026746	25.0877547597164	25.1548860443732
YOR176W	25.0783241185224	25.723603001174	24.3880019047758	26.2899743248813	24.9220439928081	26.6317949551966	24.5005497811918	26.1744801030501
YOR181W	24.2350992752728	24.3582440319803	23.796276164475	23.945090940386	23.8628406574244	24.1598264017256	23.6084480957913	24.9061005133086
YOR184W	26.1688581871592	26.8952272216445	27.0639929439014	26.3145303373914	26.6950386540559	25.4440001783457	26.714081832542	26.631220080763
YOR185C	NA	25.205403978745	NA	26.9028106255936	NA	25.6403632182007	NA	26.3703094536057
YOR187W	26.0318646119973	26.3001884774219	26.7895121641959	27.2926797013356	26.6801873216012	28.0728929365185	25.8962096238144	27.0865884276725
YOR189W	24.3924237157938	24.9633008401167	23.901379421424	24.0163540210608	23.8120971017135	23.7294469052613	NA	25.4779782646941
YOR194C	24.8342748281445	NA	24.0598570159292	24.8531163622398	NA	25.8338427853438	NA	25.2073265288331
YOR195W	22.1260614563548	22.5108332912599	23.8980378465498	22.6676996210276	22.7192917036634	22.7520790261295	23.386037121908	22.9226700233333
YOR196C	23.260276529952	24.1010176072654	23.1597332259131	23.1348738502201	23.7370588932611	24.6001082428535	22.8604290411562	23.4337493326968
YOR197W	26.9131770839716	26.7134095680516	26.8988260926598	26.7877889590375	27.0116798477074	27.454173719642	26.6871507653867	27.3343394215232
YOR198C	26.0572058647036	25.8403472545045	26.6630298857241	26.3248495090086	26.1778831140525	25.9452558007843	25.9490317256071	26.5851737766857
YOR201C	26.2237543730797	23.5924419891042	NA	NA	24.864110831669	25.7313809594177	NA	24.4843090843062
YOR204W	26.8567114383779	26.9586571261578	25.8452072475678	26.8547972630948	26.1184369867929	26.3896447586685	26.7232716397185	27.6584086039464
YOR206W	24.719680270144	23.5025156969382	23.6261532520439	23.0054499297112	23.3027618212862	23.358513756835	25.7808865735714	24.24198468728
YOR207C	23.0397440190175	22.6030804193727	23.0637875111122	23.4565822820352	23.0263075480883	22.72618545946	22.9578010468593	24.314170718657
